Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1895-01,18.17,10.1,15.6,21.1,9.7,1.02,12.16
1895-02,70.93,6.2,11.6,17,6.7,0.79,8.4
1895-03,0,14.7,20.7,26.8,13.2,1.75,19.42
1895-04,41.28,17.8,24.3,30.8,16.3,2.06,25.75
1895-05,134.15,20.5,25.4,30.3,19.5,1.76,20.23
1895-06,78.66,23.8,28.5,33.2,22,2.64,25.34
1895-07,7.88,24,29.7,35.5,22,2.8,30.79
1895-08,53.13,24.7,30.5,36.2,22.1,3.28,34.43
1895-09,41.86,24.2,29.2,34.2,22.6,2.62,26.15
1895-10,32.14,16,22.7,29.4,15.1,1.54,22.92
1895-11,39.92,12,18.2,24.4,11.5,1.1,13.36
1895-12,5.63,10.1,16.5,22.9,9,1.16,15.16
1896-01,84.39,10.9,16,21.1,10.6,0.98,13.29
1896-02,32.04,11.9,18.1,24.3,11,1.23,17.55
1896-03,0,13.9,20.1,26.2,12.2,1.77,19.75
1896-04,27.11,20.1,24.7,29.3,18.7,2.06,19.36
1896-05,0,23.6,28.8,34,21.8,2.68,26.83
1896-06,0,23.7,30.6,37.5,21.1,3.46,40.02
1896-07,17.48,23.9,30.1,36.3,21.7,3.24,34.59
1896-08,9.95,24,30.6,37.2,21.5,3.24,38.66
1896-09,123.91,22,27.8,33.6,20.2,2.49,28.31
1896-10,79.39,17.9,23.2,28.5,17.1,1.55,18.66
1896-11,0,15.3,20.6,26,14.1,1.47,15.56
1896-12,43.99,10.1,16.8,23.4,9.8,1.22,16.21
1897-01,12.9,7.7,12.9,18,7.9,0.85,8.21
1897-02,0,12.1,18.7,25.3,11.2,1.21,17.84
1897-03,1.24,16.7,23.2,29.7,15.5,1.55,22.89
1897-04,19.75,16.9,23.5,30,15.6,1.89,25
1897-05,74.34,19.9,26,32.1,19.2,1.78,25.83
1897-06,68.98,23.3,29.2,35.2,21.5,2.8,31.76
1897-07,14.4,23.9,30.7,37.5,21.9,3.83,39.15
1897-08,68.72,23.5,29.6,35.8,21.6,2.83,33.46
1897-09,58.96,20.5,26.8,33.1,19.2,2.07,28.57
1897-10,0.56,19.8,25.7,31.5,18.8,1.75,24.18
1897-11,0,14.2,20.2,26.2,13.3,1.46,18.93
1897-12,4.92,9.1,14.5,19.8,8.6,1.05,11.15
1898-01,7.27,11.6,17,22.5,11.3,1.05,13.33
1898-02,0,12.5,18.8,25,11.6,1.29,18.28
1898-03,0,15.6,20.9,26.3,13.9,1.8,17.94
1898-04,51.26,17.1,23.2,29.2,15.5,1.86,22.6
1898-05,57.38,21.7,27,32.2,20.3,2.11,23.92
1898-06,123.69,23,28.9,34.8,21.7,2.42,30.75
1898-07,51.36,22.8,29.3,35.7,21.4,2.79,33.34
1898-08,48.63,22.9,29.4,35.9,21.3,2.87,33.9
1898-09,50.67,21.7,27.8,34,20.5,2.34,28.41
1898-10,0,15.4,23.1,30.9,14.7,1.56,27.3
1898-11,31.33,11.3,17.2,23.2,10.4,1.31,14.37
1898-12,26.72,6.2,12.5,18.9,5.5,0.97,10.99
1899-01,0,8.8,14.4,20,8.9,0.94,11.06
1899-02,0,5.3,11.7,18.1,5,0.94,11.09
1899-03,0,15,22.1,29.2,12.8,2.1,27.14
1899-04,30.1,17.5,23.4,29.4,16,1.73,21.96
1899-05,61.27,23.8,29,34.2,22.2,2.51,26.43
1899-06,146.46,23.4,29,34.6,21.9,2.39,28.72
1899-07,42.72,23.7,29.7,35.6,21.7,2.88,31.32
1899-08,0,24.3,31.2,38.1,21.7,3.75,42.17
1899-09,72.76,20.7,27.3,33.8,19.3,2.2,30.35
1899-10,99.56,19.9,25.5,31.2,19.2,1.66,22.99
1899-11,60.83,13.9,20.1,26.2,13.6,1.13,15.69
1899-12,54.96,9.9,15.6,21.3,9.8,0.96,12.16
1900-01,52.31,10.3,15.7,21.1,10.2,0.94,11.33
1900-02,26.88,9.4,16,22.6,9,1.09,14.18
1900-03,59.47,15.2,20.4,25.5,13.7,1.84,16.7
1900-04,103.2,17.4,23,28.6,16.9,1.32,19.72
1900-05,84.04,20.6,26.4,32.2,19.5,1.81,24.51
1900-06,6.06,23.5,30.1,36.7,21.2,2.94,36.79
1900-07,95.87,23.4,29.3,35.2,21.7,2.72,31.44
1900-08,51.33,23.9,29.3,34.7,22.3,2.65,28
1900-09,88.66,23.5,29.5,35.5,22.2,2.23,32.3
1900-10,64.81,18.7,25.5,32.3,18.4,1.36,26.1
1900-11,1.67,13.9,20.6,27.4,12.9,1.47,20.28
1900-12,23.08,8.4,15.2,22,8.2,1.05,14.51
1901-01,7.72,9.1,15.7,22.4,11.1,0.96,13.44
1901-02,17.25,9.9,16.1,22.2,9.1,1.13,12.79
1901-03,0,12.5,20.9,29.4,10,2.09,28.47
1901-04,9.86,16.7,23.3,29.9,14.3,2.42,25.72
1901-05,39.82,20.4,26.5,32.7,18.8,2.29,27.77
1901-06,39.12,22.7,29.2,35.8,20.4,3.19,35.34
1901-07,60.19,24.7,30.3,35.8,21.6,4.22,33.64
1901-08,22.14,23.3,30.2,37.1,21.3,3.15,38.89
1901-09,107.89,21.9,27.5,33.1,20.4,2.25,27.26
1901-10,0,17.6,24.7,31.8,16.6,1.61,28.32
1901-11,15.7,13.6,20.3,26.9,12.9,1.33,19.26
1901-12,3.74,8.1,15.6,23.1,7.1,1.17,16.82
1902-01,15.84,9.5,15.5,21.5,8.4,1.16,13.79
1902-02,19.21,9.6,16.1,22.5,8.3,1.35,14.49
1902-03,0,14.8,22.3,29.8,12.7,2.04,26.6
1902-04,21.9,19.6,25.5,31.4,17.4,2.44,25.71
1902-05,56.48,23,28.3,33.6,21.4,2.55,26.3
1902-06,0,23.9,30.2,36.5,21.2,3.63,36.54
1902-07,54.86,24.1,30.2,36.3,21.9,3.21,34.41
1902-08,0,24.4,31.1,37.8,21.6,3.76,41.43
1902-09,159.82,22.5,28.9,35.4,20.3,2.75,33.58
1902-10,19.97,18,24.8,31.6,16.4,2.06,27.24
1902-11,45.79,16.7,22.6,28.4,16.4,1.14,19.01
1902-12,49.43,10.8,16.7,22.7,9.9,1.15,14.01
1903-01,51.32,8.4,14.9,21.3,8.9,0.84,12.76
1903-02,92.93,10.8,16,21.2,10.8,0.85,11.03
1903-03,69.8,13.3,18.9,24.5,13.5,0.98,14.45
1903-04,7.72,16.5,22.8,29.2,15,1.88,22.98
1903-05,65.34,20.1,25.5,30.9,19,1.81,22.37
1903-06,125.42,21.1,27.1,33,19.9,2.03,27.34
1903-07,170.3,23.8,29.3,34.9,21.8,2.91,29.73
1903-08,37.53,23.7,29.1,34.5,22.1,2.57,27.88
1903-09,56.58,21,27,33,19.6,2.13,27.19
1903-10,35.1,16.1,23.1,30.2,15.6,1.32,24.58
1903-11,0,12.2,19.3,26.4,11,1.44,20.09
1903-12,4.27,8,15.5,22.9,7.7,0.96,16.55
1904-01,0.41,6.9,14.6,22.4,7,0.92,15.8
1904-02,12.38,12,19.9,27.7,10.9,1.31,20.06
1904-03,12.12,16.6,24.2,31.7,14.5,2.16,26.55
1904-04,35.34,18.8,25,31.2,16.7,2.31,25.83
1904-05,82.18,20.1,25.8,31.6,18.8,1.93,24.34
1904-06,45.81,22.9,28.8,34.7,21.1,2.6,30.76
1904-07,98.31,22.8,28.4,34.1,21.3,2.39,28.28
1904-08,50.45,22.8,29,35.2,21.3,2.38,31.66
1904-09,143.26,22.8,28.3,33.8,21.8,2.01,26.48
1904-10,45.1,18.1,24.3,30.5,17.6,1.49,23.03
1904-11,14.76,13,19.2,25.3,12.2,1.3,17.37
1904-12,18.45,9.7,16.2,22.8,9.4,1.02,15.62
1905-01,11.69,8.8,14.9,21.1,8.5,0.97,12.77
1905-02,48.36,5.8,11.6,17.5,5.8,0.86,9.69
1905-03,47.03,15.9,21.7,27.6,15.2,1.39,19
1905-04,43.73,18,24.3,30.6,17.3,1.45,23.14
1905-05,56.75,22.7,28,33.3,21.6,2,25.05
1905-06,42.22,22.6,28.7,34.8,21.8,1.71,29.62
1905-07,28.18,23.2,29.5,35.8,21.7,2.39,32.94
1905-08,14.55,24.5,31.2,37.8,21.8,3.6,40.32
1905-09,69.57,23,29.1,35.2,21.3,2.55,32.17
1905-10,18.24,18.3,24.6,30.9,17.9,1.37,22.96
1905-11,59.4,16.1,21.1,26.1,16.1,1.06,15.21
1905-12,53.65,7.1,13.1,19.1,7.3,0.81,10.57
1906-01,3.96,7.7,15.1,22.4,7.8,0.89,14.91
1906-02,45.88,10.5,16.2,21.8,9.8,1.18,13.43
1906-03,26.67,12.7,19.6,26.4,11.1,1.59,19.34
1906-04,61.67,18.7,24.2,29.7,17.7,1.61,21.28
1906-05,50.95,20.9,26.9,32.9,19.6,1.95,27.36
1906-06,27.14,23.8,30.3,36.7,21.6,3.08,37.25
1906-07,93.76,24,29.9,35.8,22,2.79,32.32
1906-08,88.36,23.7,29.2,34.8,22.3,2.35,28.65
1906-09,90.87,23,28.8,34.6,21.8,2.03,27.94
1906-10,71.83,15.2,22.1,29,14.3,1.3,23.43
1906-11,45.05,14,20.3,26.6,13,1.33,17.7
1906-12,26.8,13.1,18.8,24.4,12.9,1.07,15.3
1907-01,2.3,14.9,20.2,25.5,14.5,1.1,16.66
1907-02,0,11,18.7,26.4,10.1,1.27,23.15
1907-03,7.06,19,25.4,31.8,17.3,2.02,29.08
1907-04,32.85,17.4,23.7,30,15.5,2.06,24.63
1907-05,37.33,19.8,25.2,30.6,18.6,1.79,22.28
1907-06,4.82,23.5,29.8,36.2,21.1,3.23,35.01
1907-07,59.64,23.8,30,36.3,21.4,3.13,34.9
1907-08,1.97,24.2,30.3,36.4,21.8,3.38,34.97
1907-09,40.87,22.2,28.7,35.3,20.3,2.56,33.46
1907-10,30.32,20.4,25.8,31.2,19.3,1.86,21.5
1907-11,41.55,12.4,17.5,22.5,12.2,1.05,12.37
1907-12,15.76,10.8,17,23.2,10.2,1.1,14.53
1908-01,9.65,11.4,17.2,23,10.7,1.15,13.57
1908-02,0,11.3,17.8,24.2,10.5,1.18,15.78
1908-03,10.28,17.4,23.8,30.2,16.4,1.63,24.15
1908-04,107.71,20.7,26.3,32,18.6,2.23,25.42
1908-05,95.39,22.3,28,33.8,20.5,2.25,28.12
1908-06,20.03,24.3,30.2,36.2,22.2,3.11,33.65
1908-07,66.68,22.9,29.6,36.2,21.2,2.54,35.34
1908-08,21.11,23.2,29.9,36.5,21.5,2.52,35.7
1908-09,67.66,20.9,27.6,34.2,19.8,1.96,30.47
1908-10,51,15.1,22.8,30.5,14.5,1.3,26.18
1908-11,30.25,13.3,20.2,27.2,12.8,1.16,20.69
1908-12,12.4,11.6,17.4,23.2,11.2,1.07,14.04
1909-01,0,10.7,17.8,24.9,12.1,0.65,16.87
1909-02,16.89,10.3,18.4,26.4,10.6,0.63,20.65
1909-03,0.03,13.8,22.2,30.6,13,1.29,27.84
1909-04,25.38,16.2,23.9,31.5,15.6,1.15,28.35
1909-05,52.5,20.9,26.7,32.5,19.6,1.94,25.81
1909-06,99.97,23.7,30.1,36.6,21.4,3.33,36.78
1909-07,30.02,24.5,30.7,36.9,21.9,3.54,36.69
1909-08,117.51,24.8,30.5,36.3,21.6,4.35,35.02
1909-09,28.84,21.1,26.9,32.7,19.2,2.6,26.89
1909-10,7.84,16.7,24.5,32.2,15.5,1.64,29.87
1909-11,0,17.7,23.5,29.4,17.1,1.41,20.3
1909-12,25.04,7.8,14.1,20.3,6.8,1.12,12.35
1910-01,2.07,10.3,17.2,24.2,9.8,1.05,16.01
1910-02,0,8.3,16.2,24.1,8.2,0.96,17.02
1910-03,17.82,15.1,22.3,29.6,13.6,1.7,25.38
1910-04,48.61,16.7,23.8,30.9,15.3,1.79,26.22
1910-05,43.27,20.7,27,33.3,18.9,2.32,28.47
1910-06,26.41,22.2,29.3,36.5,20.3,2.58,37.54
1910-07,28.6,23.3,30.3,37.2,21.1,3,39.04
1910-08,38.26,23.5,30.3,37.1,21.5,2.81,38.39
1910-09,187.46,22.1,27.9,33.7,20.9,1.94,27.4
1910-10,17.92,14.9,22.7,30.5,15.7,0.49,25.29
1910-11,0.11,14.7,21.3,27.9,13.4,1.58,19.57
1910-12,19.67,10.8,17,23.2,10.3,1.08,14.65
1911-01,6.08,13,19,25.1,12.7,1.05,15.67
1911-02,27.81,15,20.1,25.1,14.6,1.15,14.1
1911-03,47.07,16.1,21.7,27.2,15.1,1.61,17.99
1911-04,66.06,18.8,24.4,29.9,18,1.5,21.03
1911-05,48.62,19.6,25.2,30.8,18.6,1.79,22.41
1911-06,2.2,22.6,29.4,36.2,20.7,2.57,36.29
1911-07,28.49,23.1,29.2,35.2,21.6,2.27,31.24
1911-08,25.7,23.6,30.3,37.1,21.6,2.87,37.67
1911-09,38.18,22.9,29.4,35.9,21.8,1.59,33.36
1911-10,25.66,16.9,23.6,30.3,17.2,0.95,22.92
1911-11,33.8,11.1,17.9,24.8,10.2,1.31,18.09
1911-12,40.38,9.4,15.2,21,9.5,0.84,11.68
1912-01,37.08,6.5,14.2,22,6.5,0.89,15.06
1912-02,37.01,7.4,15.5,23.7,7.2,0.97,17.27
1912-03,4.63,12.6,18.9,25.3,11.3,1.46,16.99
1912-04,62.61,18.4,24.1,29.7,17.3,1.74,21.6
1912-05,23.72,20.8,27.2,33.7,19.4,1.98,29.92
1912-06,180.77,21.2,27,32.8,20.3,1.87,25.79
1912-07,5.89,22.3,28.9,35.5,21.1,2.11,33.12
1912-08,0,23.5,30.3,37,21.6,2.76,37.51
1912-09,54.07,22.2,29.1,36,20.3,2.6,35.19
1912-10,129.32,18.3,24.2,30.2,17.9,1.31,21.84
1912-11,33.61,11.2,18.1,25.1,10.3,1.32,17.97
1912-12,30.82,8.7,14.6,20.4,8.6,0.97,11.75
1913-01,27.67,8.4,14.7,21,8.9,0.83,13
1913-02,25.07,10.4,16.5,22.5,9,1.3,14.03
1913-03,23.43,11.8,19.9,28,10.8,1.38,23.54
1913-04,18.74,15.5,22.4,29.3,13.9,1.88,24.51
1913-05,55.48,18,25.2,32.4,17.6,1.21,28.21
1913-06,140.79,21.3,26.8,32.4,20.7,1.54,24.2
1913-07,9.44,21.8,28.6,35.5,21,1.65,33.77
1913-08,18.4,22.6,29.5,36.5,20.9,2.44,37.03
1913-09,199.04,19.9,26.4,32.9,19.7,1.25,26.72
1913-10,41.77,16.4,23,29.5,16.3,1.12,22.34
1913-11,16.04,15.2,21.7,28.2,16.4,0.28,19.04
1913-12,47.03,9.9,15.1,20.4,10.6,0.73,10.56
1914-01,2.09,8.3,16.5,24.7,9.7,0.51,18.29
1914-02,20.99,9.6,16.2,22.7,9.1,1.02,15.33
1914-03,22.48,11.3,18.3,25.3,10.3,1.34,18.81
1914-04,57.04,16.3,22.6,28.9,15.6,1.38,21.48
1914-05,173.23,21.3,26.1,30.9,20.9,1.44,19.45
1914-06,10.84,22.6,28.5,34.3,21.2,2.22,28.82
1914-07,0,23.2,30.3,37.4,21,2.88,40.15
1914-08,42.19,23.8,30.3,36.8,22.2,2.52,34.37
1914-09,49.82,20.5,27.8,35.1,19.6,1.78,33.43
1914-10,94.54,17.1,23.9,30.7,16.9,1.14,24.42
1914-11,118,13.6,19.3,25,13.7,0.94,15.36
1914-12,31.71,7.1,11.3,15.5,7.4,0.87,6.74
1915-01,65.52,7.5,13.7,19.8,8.1,0.78,10.99
1915-02,3.46,10.7,17.6,24.5,10.9,0.9,16.43
1915-03,60.62,10,16.1,22.2,8.5,1.46,14.23
1915-04,30.04,17.2,22.3,27.5,16.8,1.21,16.59
1915-05,57.88,20.1,26.3,32.5,19.3,1.73,25.82
1915-06,0,23.6,29.8,35.9,21.3,3.14,33.78
1915-07,7.52,23.2,29.8,36.4,21.4,2.62,35.8
1915-08,57.76,23.4,30.1,36.9,22,2.35,35.8
1915-09,93.25,23.1,29.3,35.5,21.7,2.27,31.42
1915-10,29.93,15.4,23.7,32,15.8,0.72,28.22
1915-11,0,12.1,20.4,28.7,12.7,0.8,23.75
1915-12,19.45,11.3,18.3,25.3,10.5,1.18,17.93
1916-01,33.69,13.5,19.2,24.8,12.8,1.15,15.24
1916-02,0,10.8,18.6,26.4,9.4,1.36,21.24
1916-03,0,14.8,23,31.2,12.9,1.89,30.08
1916-04,11.13,16.3,23.5,30.7,14.9,1.73,25.68
1916-05,0,21.2,27.7,34.3,19.8,2.1,30.61
1916-06,27.18,23.4,30.5,37.6,21.2,3.05,40.38
1916-07,150.9,23.5,28.8,34.1,21.5,2.82,27.62
1916-08,134.79,23,28,33,21.9,2.02,23.63
1916-09,39.48,20.8,26.7,32.7,19.8,1.82,25.74
1916-10,64.67,16.3,23.2,30.2,16.1,1.03,23.9
1916-11,32.82,9.9,18,26,10.4,0.79,19.68
1916-12,10.77,8.7,16.7,24.7,9,0.86,18.29
1917-01,8.11,10.3,16.3,22.2,10.6,0.88,13.13
1917-02,10.16,9.9,18,26,9.6,1.08,20.76
1917-03,8.72,14.6,20.8,27,13,1.74,19.74
1917-04,7.1,16.4,23.6,30.9,14.7,1.88,26.9
1917-05,44.98,19.6,25.4,31.2,17.9,2.11,24
1917-06,7.05,22.1,28.7,35.3,20.3,2.49,33.49
1917-07,45.65,22.6,29.1,35.6,21,2.42,33.45
1917-08,18.58,23.1,30.5,37.9,21.2,2.75,41.52
1917-09,38.48,20.3,27.1,33.9,19.4,1.74,30.12
1917-10,4.55,14.3,22.8,31.3,13.3,1.52,29.65
1917-11,0,11.4,19.8,28.2,10.5,1.27,24.21
1917-12,0,9.4,16.1,22.7,8,1.29,15.78
1918-01,0,4.2,13.3,22.4,3.9,0.92,17.5
1918-02,13.14,10.2,17.6,25,9.8,1.08,18.46
1918-03,17.57,15.2,21.8,28.5,13.9,1.72,22.61
1918-04,47.06,17.7,24,30.2,16.5,1.74,23.77
1918-05,64.94,21,26.4,31.7,20.1,1.75,22.78
1918-06,43.53,22.9,29.1,35.4,21.5,2.26,32.27
1918-07,18.41,22.9,30.1,37.3,20.7,2.86,40.34
1918-08,26.58,23,30,37,21.4,2.4,38.41
1918-09,64.93,19,26.7,34.4,18.2,1.75,33.85
1918-10,43.42,17.8,24.5,31.2,18.2,0.92,24.12
1918-11,33.9,12,17.8,23.6,12.7,0.79,13.22
1918-12,82.01,10.2,16.2,22.2,10.5,0.84,12.18
1919-01,77.4,6.7,13,19.3,8,0.69,10.71
1919-02,24.63,9.8,16.2,22.7,9.7,0.97,14.34
1919-03,13.94,14,20.4,26.7,12.7,1.57,18.6
1919-04,34.45,16.9,23.4,29.9,15.8,1.67,24.05
1919-05,57.77,19.5,25.8,32.1,19,1.44,25.6
1919-06,108.69,21.7,27.6,33.4,20.8,1.86,27.93
1919-07,145.58,22.9,28.2,33.5,21.9,1.93,25.4
1919-08,18.52,23.5,29.9,36.2,22,2.44,33.8
1919-09,193.29,21.6,27.6,33.6,21.2,1.39,27.23
1919-10,87.91,21.5,26.3,31.1,21.5,1.23,19.14
1919-11,22.78,14.5,20.4,26.3,13.9,1.27,16.89
1919-12,22.36,8.2,14.9,21.6,7.9,0.99,14
1920-01,32.34,7.8,13.4,19,8.5,0.79,10.24
1920-02,12.34,12,18.2,24.3,11.4,1.17,15.97
1920-03,5.95,11.5,19.1,26.6,10.9,1.2,20.7
1920-04,1.34,16.5,24.4,32.2,14.3,2.18,31.29
1920-05,72.92,21,27.1,33.1,20.4,1.5,26.86
1920-06,84.96,21.6,27.7,33.8,20.5,1.87,28.62
1920-07,16.36,23.1,29.8,36.6,21.2,2.6,37.07
1920-08,27.08,23.7,30.4,37.2,22.1,2.48,36.91
1920-09,12.89,22.3,29.6,36.8,20.9,2.38,38.03
1920-10,56.26,17.2,24.1,30.9,16.9,1.22,24.54
1920-11,42.6,12.2,18.3,24.4,11.6,1.18,15.76
1920-12,0,9.1,16.9,24.6,8.5,1.09,18.42
1921-01,4.71,9.8,17.1,24.4,12.1,0.31,15.71
1921-02,12.85,7.9,16.3,24.6,9.4,0.58,17.84
1921-03,27.96,18.1,24.5,30.9,17,1.8,25.99
1921-04,38.28,17,23.8,30.5,15,2.16,25.25
1921-05,34.01,19.1,25.8,32.4,18.4,1.47,25.65
1921-06,38.45,21.4,28.6,35.8,21.5,1.03,34.12
1921-07,43.83,23,29.3,35.6,21.6,2.24,32.62
1921-08,7.22,22.9,29.9,36.9,21.1,2.28,38.24
1921-09,162.8,23.3,29.1,34.9,22.4,1.64,29.15
1921-10,7.08,17.1,24.7,32.2,15.6,1.98,30.31
1921-11,18.87,16.1,22.4,28.8,14.4,1.91,22.33
1921-12,0.36,12,19.5,26.9,11.4,1.21,20.87
1922-01,21.75,8.1,13.4,18.7,8.6,0.83,9.8
1922-02,12.09,12.6,19.2,25.7,12,1.22,17.17
1922-03,26.52,13.2,20.7,28.3,11.5,1.47,23.95
1922-04,14.84,20,26.4,32.8,18.4,1.99,27.43
1922-05,63.27,22,28,34.1,20.9,2,29.11
1922-06,122.57,22.6,28.4,34.3,21.2,2.2,29.31
1922-07,18.09,23.6,30.2,36.7,21.4,3.05,37.13
1922-08,7.49,23,30.3,37.6,21.2,2.48,40.84
1922-09,205.72,22,27.5,33.1,20.5,2.27,26.4
1922-10,39.79,16,23,29.9,15.4,1.37,24.18
1922-11,105.12,13.9,19.4,24.9,13.8,1.02,14.9
1922-12,1.85,11.5,18.5,25.4,11.2,1.1,18.26
1923-01,2.16,11.9,19.3,26.8,12,0.93,20.34
1923-02,162.96,11.3,17.2,23.1,11.3,0.88,13.73
1923-03,38.47,12.7,19.2,25.7,11,1.66,18.44
1923-04,9.45,19.3,24.9,30.5,17.9,1.93,22.1
1923-05,2.37,21.6,28.5,35.4,19.3,2.84,35.69
1923-06,38.95,23.5,29.5,35.5,21.4,3.07,33.02
1923-07,17.57,23.1,30.6,38,20.9,3.04,42.93
1923-08,26.44,23.6,30.8,38,21.4,3.09,42.55
1923-09,103.56,23.1,28.9,34.6,21.5,2.53,29.4
1923-10,123.7,17.3,22.9,28.5,17,1.2,18.34
1923-11,30.4,12.6,17.6,22.6,11.9,1.21,12.89
1923-12,79.13,11.8,16.3,20.7,12.3,0.77,9.94
1924-01,38.87,6.3,12.1,17.9,6.3,0.88,10.18
1924-02,16.2,9.4,16.4,23.4,9.2,0.99,15.81
1924-03,9.18,12.6,19,25.5,10.6,1.73,18.49
1924-04,8.17,17.5,24.4,31.2,15.7,2.11,26.76
1924-05,98.16,20.1,26.1,32,18.4,2.16,26.2
1924-06,70.67,22.9,28.7,34.6,21.5,2.23,29.4
1924-07,15.01,22.3,29,35.6,20.7,2.32,34.55
1924-08,1.44,23.4,30.7,38,21.3,2.86,42.44
1924-09,105.23,21.1,27.6,34,19.4,2.45,30.77
1924-10,28.5,17.3,23.9,30.6,15.6,1.96,25.89
1924-11,0,15.2,22.5,29.9,13.3,1.9,25.4
1924-12,64.42,9.4,14.4,19.4,8.6,1.14,10.88
1925-01,4.95,7.2,14.4,21.5,6.5,1.02,14.83
1925-02,0,11.7,20,28.3,10.4,1.44,24.68
1925-03,44.19,15.5,22.4,29.3,13.5,2.11,24.6
1925-04,14.08,18.6,25,31.4,17.7,1.56,25.18
1925-05,4.31,19.7,26.8,34,18.2,2.05,32.53
1925-06,41.56,23.1,29.2,35.4,21.4,2.55,32.45
1925-07,0,23.8,30.7,37.7,21.1,3.5,40.99
1925-08,76.07,22.9,30,37,21.2,2.4,38.19
1925-09,275.04,22.2,27.4,32.5,21.8,1.22,22.69
1925-10,18.74,18.1,23.7,29.2,17.6,1.35,19.52
1925-11,12.43,13.2,19.5,25.9,11.5,1.6,18.6
1925-12,120.73,5.8,11.4,17,6.2,0.82,9.24
1926-01,57.27,6.7,12.6,18.4,7.4,0.76,10.07
1926-02,0,11.5,18.9,26.4,11.2,1.22,20.41
1926-03,51.1,13.5,19.6,25.7,12.8,1.29,17.37
1926-04,42.33,16.7,22.4,28.2,15.4,1.64,19.85
1926-05,47.45,19.7,25.7,31.7,18.9,1.55,24.62
1926-06,66.06,22.5,28.5,34.4,21.1,2.33,29.45
1926-07,75.1,23.1,28.5,34,21.8,2.19,26.68
1926-08,24.33,23.2,29.7,36.2,21.7,2.2,34.57
1926-09,35.92,22.4,28.8,35.2,21.8,1.41,30.75
1926-10,61.78,19.9,26.3,32.7,19.7,1.24,25.91
1926-11,25.03,11,18,25,10.6,1.12,17.62
1926-12,66.14,10.6,16.2,21.8,11.2,0.74,11.65
1927-01,9.58,10.5,17.4,24.3,10.7,0.89,16.42
1927-02,17.14,13.6,20.1,26.6,13.4,1.11,17.71
1927-03,1.39,14.5,21.4,28.3,13.5,1.44,22.37
1927-04,30.1,20.1,26.3,32.5,18.3,2.27,27.59
1927-05,12.42,23.3,29.4,35.5,21.5,2.62,32.25
1927-06,132.65,23.4,28.6,33.8,22,2.34,26.26
1927-07,24.47,23.1,29.2,35.4,21.6,2.38,31.59
1927-08,8.88,23,30.4,37.7,21.5,2.16,40.55
1927-09,41.66,22.8,29.1,35.4,21.4,2.13,32.91
1927-10,24.96,17.7,24.8,31.9,17.7,1,26.57
1927-11,2.38,16.2,23.3,30.4,16.7,0.54,23.45
1927-12,10.93,8.2,13.3,18.4,8.9,0.77,9.03
1928-01,23.95,8.3,14.5,20.8,8.9,0.69,12.31
1928-02,40.49,11.4,16.9,22.4,11.6,0.86,12.04
1928-03,2.89,15.4,22.4,29.4,13.7,1.83,23.33
1928-04,18.53,15.2,22.2,29.2,14.1,1.54,24.33
1928-05,128.68,19.6,25.8,31.9,19,1.38,24.46
1928-06,33.19,24.1,29.7,35.3,22,3.02,31.06
1928-07,8.9,23.6,30.4,37.2,21.6,2.88,37.6
1928-08,13.54,23.6,30.7,37.8,21.7,2.37,40.56
1928-09,136.69,21.7,26.9,32.2,20.4,2.08,23.35
1928-10,0.26,19,25.7,32.4,18,1.68,28
1928-11,49.04,13.2,18.9,24.6,12.9,1.06,14.95
1928-12,31.64,9.1,15.1,21.1,9,0.91,12.65
1929-01,8.15,10.1,16.9,23.6,10.2,0.9,15.73
1929-02,1.89,8.1,14.7,21.2,7.8,0.95,13.91
1929-03,27.34,14.8,22.2,29.7,14.3,1.12,25.3
1929-04,52.03,21.1,26.7,32.3,19.4,2.25,25.99
1929-05,86.5,20.5,26.7,32.9,20.3,1.25,26.11
1929-06,38.42,22.2,28.6,35,20.7,2.19,32.22
1929-07,41.35,22.7,28.9,35.2,21.5,1.94,31.16
1929-08,19.1,22.9,29.7,36.5,21,2.48,37.34
1929-09,60.65,21.9,28.2,34.6,20.4,2.14,31.05
1929-10,49.21,17.4,23.7,30.1,17.2,1.24,22.33
1929-11,82.47,10.5,16.1,21.7,10.4,1.01,12.28
1929-12,17.57,8.8,15.2,21.5,8.9,0.93,13.65
1930-01,10.01,5.9,11.7,17.4,5.9,0.86,9.65
1930-02,17.24,12.6,19.5,26.3,12.9,0.88,18.81
1930-03,45.84,12.3,18.5,24.7,10.9,1.51,17.22
1930-04,77.11,17.2,24.2,31.3,15.8,1.73,27.38
1930-05,105.99,21.6,26.6,31.6,20.5,1.84,21.9
1930-06,91.95,21.6,27,32.4,20.3,1.99,24.03
1930-07,32.67,22.4,28.8,35.2,21,2.03,33.07
1930-08,3.48,22.6,29.7,36.8,21.1,2.16,38.02
1930-09,35.39,22.3,28.7,35,20.7,2.32,32.12
1930-10,139.22,18.7,24.2,29.7,18.3,1.27,17.92
1930-11,94,13.2,18.2,23.1,12.9,1.07,12.52
1930-12,6.11,8,13.6,19.3,7.8,0.98,10.8
1931-01,112.6,8.8,14.6,20.5,10.3,0.51,10.82
1931-02,19.92,11.6,17,22.4,12.7,0.58,11.45
1931-03,22.08,10.5,17.9,25.4,9.6,1.29,19.47
