Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1930-10,17.47,12.3,18.9,25.4,5.7,5,23.81
1930-11,17.1,5.1,10.8,16.5,-0.8,2.55,13.09
1930-12,11.44,-0.2,6,12.1,-4.8,2.09,9.85
1931-01,21.71,0,6.6,13.1,-4,1.77,10.37
1931-02,27.28,4.8,10.1,15.4,0.3,2.15,11.37
1931-03,8.52,5.4,12.6,19.8,-4.6,4.3,18.57
1931-04,55.1,7.9,15.9,24,1.3,4.54,23.09
1931-05,1.7,15.3,22.6,30,0,10.23,36.49
1931-06,25.06,20.7,27.9,35,6.6,13.69,46.59
1931-07,32.89,22.2,28.6,35,12.7,11.19,41.99
1931-08,59.51,19.6,26.2,32.9,14.5,7.23,34
1931-09,29.57,17,24.7,32.4,10.5,7.82,36.37
1931-10,3.85,10,19,28,2.1,4.84,31.1
1931-11,8.1,4.7,11.8,18.9,-1.2,3.01,16.39
1931-12,21.06,0.2,6.4,12.6,-3.8,1.95,9.84
1932-01,5.87,-1.1,5.8,12.7,-6.2,1.94,10.65
1932-02,18.91,4.8,11.7,18.6,-1.8,3.16,16.09
1932-03,1.8,3.9,11.4,19,-6.4,4.13,18.11
1932-04,0,7.6,17.1,26.6,-5.1,6.58,30.51
1932-05,11.02,14.4,22.6,30.7,-0.1,9.48,38.3
1932-06,4.88,18.4,26.7,35.1,4.3,13.14,48.61
1932-07,46.58,21.5,28.3,35.1,12.5,10.5,42.61
1932-08,53.55,20.8,27.2,33.5,13.7,8.79,37.04
1932-09,65.95,16.9,23.4,29.9,10.9,6.05,30.13
1932-10,15.62,10.4,17.1,23.8,3.5,4.57,21.87
1932-11,0,1.2,10.5,19.8,-3,2.67,18.14
1932-12,16.24,-0.2,6.1,12.3,-4.7,2.02,10.05
1933-01,4.91,-0.5,6.4,13.2,-6,2.11,11.19
1933-02,8.64,0.6,7.9,15.2,-6.9,2.76,13.38
1933-03,0,7.6,15.1,22.6,-4.2,5.32,23.02
1933-04,2.69,8.2,16,23.7,-5.7,6.28,25.24
1933-05,1.08,10.6,20,29.3,-1.6,7.82,35.54
1933-06,54.67,19.7,26.8,34,8.7,10.64,42.21
1933-07,27.7,22.4,28.9,35.4,12.7,11.48,43.32
1933-08,9.76,21.5,27.7,34,12,10.69,39.59
1933-09,23.54,20,26.5,32.9,10.1,10.34,38.19
1933-10,14.6,13.9,20.4,26.9,6.3,6.11,26.25
1933-11,0.7,5,12.8,20.7,-2.9,3.63,19.63
1933-12,0,1,9.6,18.2,-7.1,2.13,17.28
1934-01,0.52,-1.5,7,15.5,-8.1,2.29,14.3
1934-02,0.98,4.7,12.1,19.5,-5.3,3.33,18.6
1934-03,10.22,6.5,14.8,23.2,-4.6,4.9,23.63
1934-04,1.35,10.1,18.6,27.1,-3.6,8.74,31.74
1934-05,9.24,14.9,23.8,32.7,1.3,11.03,43.26
1934-06,1.44,17,26.4,35.7,5.3,12.57,49.75
1934-07,5,22.4,29.2,36.1,12,13.19,46.07
1934-08,11.63,22,28.6,35.3,12.3,12.87,43.46
1934-09,7.89,18.5,25.5,32.5,9.6,9.1,37.34
1934-10,11.87,9.4,18.9,28.5,4.9,4.4,30.42
1934-11,4.94,3,11.5,20,-0.5,2.81,17.88
1934-12,6.7,2.2,9,15.8,-3.9,2.72,13.32
1935-01,5.9,2.3,9.2,16,-3.8,2.66,13.51
1935-02,12.33,2.7,9.3,15.9,-3.3,2.75,13.19
1935-03,3.25,4.4,13.2,22,-3.2,4.68,21.41
1935-04,0.21,9.1,17.5,25.8,-4.7,7.74,28.86
1935-05,6.13,13.5,20.4,27.3,0.3,8.43,30.07
1935-06,6.42,20.2,27.5,34.9,5.5,13.63,47.01
1935-07,2.46,22.7,29.1,35.4,12.2,12.31,43.79
1935-08,80.57,21.8,27.6,33.4,15.6,8.04,35.04
1935-09,30.3,16.3,22.9,29.4,11.7,6.2,27.71
1935-10,4.54,11.9,19.2,26.6,3.7,5.74,27.28
1935-11,22.05,4.4,11.7,19.1,-1,2.82,16.39
1935-12,8.51,2,7.9,13.8,-3.3,2.42,11.02
1936-01,15.53,0.3,7.3,14.3,-4.7,2.08,11.97
1936-02,2.65,4,10.5,17.1,-4,3.43,14.72
1936-03,0,7.2,14.2,21.3,-4.4,5.29,20.77
1936-04,3.52,8.7,17.6,26.5,-4,7.33,30.18
1936-05,14.38,16.5,23.6,30.7,2.2,10.71,37.5
1936-06,9.19,20.1,27.8,35.5,5.6,15.17,48.63
1936-07,13.86,21.5,28.1,34.8,12.8,11.11,41.41
1936-08,18.43,20.9,27.3,33.6,12.2,9.81,38.62
1936-09,84.46,17.3,23.3,29.3,12.6,5.28,26.87
1936-10,7.64,10.8,17.6,24.4,3.9,4.47,22.75
1936-11,30.67,4,10.3,16.7,0,2.3,13.05
1936-12,11.29,1.5,8.1,14.6,-3.9,2.52,12.06
1937-01,0,-1.6,5.5,12.6,-7.5,2.1,11.08
1937-02,13.97,2.3,9.5,16.7,-4.5,2.9,14.43
1937-03,13.52,4.3,11.7,19,-5.3,3.98,17.71
1937-04,0,10.1,18.2,26.3,-5.1,7.29,29.99
1937-05,7.93,15.4,23.3,31.2,1.3,11.26,38.83
1937-06,26.5,17.5,26.5,35.5,6.1,11.34,48.68
1937-07,9.49,22,29.1,36.1,11.8,11.62,46.52
1937-08,11.58,22.4,29,35.6,11.9,12.39,45.01
1937-09,12.77,18.5,24.9,31.4,11.3,7.66,32.85
1937-10,42.49,12.5,19.3,26.2,7.6,4.1,23.97
1937-11,4.82,5.1,12.7,20.4,-1.8,3.43,18.74
1937-12,21.36,2.6,8.4,14.2,-1.9,2.3,10.81
1938-01,28.26,1.7,8.1,14.5,-1.7,1.81,11.23
1938-02,4.91,4.6,11.8,19,-3.3,3.39,17.08
1938-03,12.08,6.8,14.1,21.5,-4.4,4.35,21.16
1938-04,0,9.3,17.5,25.7,-5.4,6.66,28.78
1938-05,0.41,14.8,22.6,30.5,-1.3,10.04,38.8
1938-06,43.83,20.4,27.4,34.3,8.6,12.57,44.55
1938-07,74.66,20,26.7,33.5,13.8,8.37,36.91
1938-08,4.61,19.8,26.9,33.9,11.3,10.34,40.72
1938-09,61.85,16.1,23,30,10.6,5.46,30.47
1938-10,3.96,11.8,19.8,27.8,3.3,5.88,30.29
1938-11,0.83,0.6,9.4,18.2,-6,2.66,17.17
1938-12,8.02,0.4,8.3,16.3,-5,2.36,14.33
1939-01,18.07,-0.2,6.9,13.9,-4.2,1.78,11.52
1939-02,3.13,-1.9,6.2,14.3,-9.6,2.3,13.42
1939-03,11.1,6.1,14.1,22.1,-5.2,4.79,22.91
1939-04,9.4,10.3,18.4,26.5,-3.4,6.98,30.43
1939-05,0.39,14.9,23.3,31.7,-2.5,9.03,43.19
1939-06,0,20.1,28.1,36.2,2.8,12.34,53.49
1939-07,14.91,21.1,28,34.9,12.2,9.91,42.58
1939-08,24.17,19.9,26.8,33.7,12,8.36,39.08
1939-09,26.67,17.4,24.4,31.5,10,8.11,34.64
1939-10,21.38,9.4,17.4,25.3,0.5,3.28,26.47
1939-11,17.92,4.3,10.7,17.2,-1,2.57,14.24
1939-12,4.49,1,8.9,16.8,-6.7,2.11,15.45
1940-01,12.36,-1.6,5.4,12.4,-6.1,1.77,10.47
1940-02,13.19,2.5,9.7,17,-4.5,2.76,15.32
1940-03,0.58,6.1,14,21.9,-5.8,4.95,22.71
1940-04,2.87,8.9,17.2,25.4,-5.1,5.16,28.88
1940-05,12.5,14.6,22.7,30.9,0.1,7.68,39.41
1940-06,40.69,19.3,26.3,33.3,7.3,11.88,41.62
1940-07,20.36,21.3,28.2,35.2,11.9,10.27,43.75
1940-08,22.85,19.7,26.4,33.1,11.7,8.22,37.53
1940-09,7.05,17.8,24.7,31.6,9.8,7.57,34.45
1940-10,21.05,10.8,18.4,26.1,2,3.76,26.84
1940-11,26.6,3.7,10.3,16.9,-3.4,1.7,14.23
1940-12,4.41,3.2,9.9,16.6,-3.6,2.51,14.25
1941-01,16.88,1.8,7.6,13.5,-2.6,1.98,10.5
1941-02,13.74,4.9,11.3,17.8,-1.9,3.1,14.73
1941-03,37.74,5.2,12,18.8,-2.4,3.48,16.53
1941-04,32.61,8.1,15.3,22.6,0.6,4.07,21.11
1941-05,29.54,15.5,22.9,30.3,5.9,6.71,35.11
1941-06,10.23,18.2,25.6,33,8.2,8.89,39.75
1941-07,28.37,20.3,27.1,33.8,14.6,5.8,35.61
1941-08,56.91,19.9,26.4,32.9,15.3,4.69,32.93
1941-09,110.94,17.6,23.6,29.5,12,5.95,27.48
1941-10,41.28,11.7,18.1,24.5,7.3,3.48,20.24
1941-11,10.13,4.4,11.6,18.8,-2.7,3.29,16.52
1941-12,10.76,1.3,8.3,15.3,-2.5,1.52,12.32
1942-01,3.76,0.6,8,15.3,-4.4,2.13,12.64
1942-02,6.09,1.2,8.4,15.6,-5,2.43,13.52
1942-03,0.13,4,11.8,19.6,-3.6,3.59,17.44
1942-04,25.26,9.7,17.3,25,2.1,4.89,23.93
1942-05,0,13.9,22.6,31.2,-2.4,9.99,40.7
1942-06,11.27,20.1,28.2,36.3,3.4,14.49,52.88
1942-07,17.43,21.2,28.4,35.7,11.8,11.05,44.1
1942-08,90.46,20.1,26.4,32.7,15.7,4.62,31.67
1942-09,28.13,16,23.1,30.1,11.4,3.61,28.85
1942-10,37.56,10.2,17.5,24.8,7.2,2.35,20.87
1942-11,0,5.1,13.7,22.3,-1.6,3.59,20.61
1942-12,31.17,1.2,8.8,16.4,-2.2,1.75,13.66
1943-01,5.72,-0.1,7.1,14.4,-4.6,1.88,12.3
1943-02,0,1.8,10.8,19.8,-6,3.63,18.83
1943-03,2.42,5,13.6,22.3,-5.8,5.04,23.27
1943-04,0,10.5,19.9,29.2,-3.3,8.07,36.15
1943-05,0.03,14.3,23.3,32.3,-1.7,9.23,42.36
1943-06,34.47,19,27.1,35.2,7.3,10.37,46.96
1943-07,30.89,20.4,27.7,34.9,13.5,6.56,41.59
1943-08,11.72,21.7,29,36.3,12.5,10.39,47.1
1943-09,34.54,16.1,23.4,30.8,7.6,7.43,35.69
1943-10,0,8.9,17.5,26,1.7,4.89,26.72
1943-11,29.56,1.6,10.6,19.7,-4.8,2.87,18.55
1943-12,23.09,-0.2,6.4,13,-1.3,0.88,9.02
1944-01,12.01,-3.4,4.8,12.9,-6.1,1.19,11.12
1944-02,19.9,2.2,9.6,17,-1.5,1.79,13.89
1944-03,3.16,3.7,12,20.3,-5.8,4.37,20.37
1944-04,0,7.7,16.4,25,-6.5,7.06,28.07
1944-05,9.65,13.6,21.8,30,-1.5,10.02,36.86
1944-06,13.11,18.4,26.6,34.7,3.6,11.39,47.43
1944-07,35.32,20.3,27.9,35.4,11,9.64,45.19
1944-08,33.39,19.4,26.8,34.2,13.4,6.67,39.24
1944-09,50.22,16,23,29.9,9.8,5.31,30.99
1944-10,31.01,11.5,18.9,26.3,4.9,4.42,26.18
1944-11,13.3,3.3,10.5,17.7,0.5,1.79,15.08
1944-12,12.11,-0.9,6.9,14.7,-4.1,1.26,11.78
1945-01,4.18,0.1,7.5,15,-4.3,1.72,12.52
1945-02,3.08,2.1,10.6,19.1,-5.6,3.17,18.18
1945-03,14.12,4.2,12.4,20.6,-8,4.63,21.39
1945-04,10.63,8,16.4,24.9,-7.5,7.04,28.28
1945-05,0,13.8,22.5,31.1,-5.5,12.2,41.56
1945-06,0.69,17.8,26,34.3,-1.1,14.95,48.22
1945-07,16.62,20.3,27.5,34.7,13.2,8.1,40.54
1945-08,25.31,19.8,27.2,34.6,14.1,6.09,39.81
1945-09,2.85,14.2,23.1,32,8,6.02,37.93
1945-10,86.89,9.9,17.5,25,6.7,2.42,21.71
1945-11,0,0.6,11.1,21.6,-5.2,2.67,21.53
1945-12,1.34,-1.1,7,15.1,-6.1,1.8,13.16
1946-01,27.44,-1.8,5,11.8,-4.7,1.21,9.81
1946-02,0,-2.5,7.9,18.2,-8.4,1.72,17.98
1946-03,0.82,4.5,13.2,21.9,-6.3,4.03,22.73
1946-04,7.53,11,19.6,28.2,-2.6,6.66,32.3
1946-05,22.89,12.1,20.9,29.8,-0.7,6.53,34.47
1946-06,7.59,19.2,27.8,36.4,5.2,11.47,49.33
1946-07,16.1,20.1,27.5,35,13,7.36,41.72
1946-08,28.88,20.6,27.6,34.6,15,6.4,38.54
1946-09,37.71,18.1,24.9,31.7,13.3,4.45,32.39
1946-10,10.22,10.4,18.5,26.6,5.7,3.41,24.72
1946-11,1.61,1.2,9.8,18.4,-1.4,1.65,15.94
1946-12,26.01,0.8,8.5,16.2,-0.7,1.06,12.33
1947-01,21.51,-2.6,4.3,11.1,-3.8,0.72,8.57
1947-02,0,0.9,9.7,18.5,-4.2,2.04,16.07
1947-03,12.97,4.8,13,21.2,-1.5,2.94,19
1947-04,1.14,7.7,16.5,25.3,-3.3,4.37,26.32
1947-05,15.11,14.7,23.2,31.8,3.1,8.13,38.8
1947-06,15.6,17.7,26.2,34.7,5.9,9.86,45.78
1947-07,15.45,21.3,28.9,36.4,11.4,10.95,46.36
1947-08,41.88,20.1,26.9,33.6,14.2,6.48,36.12
1947-09,1.99,14.5,23.7,32.8,10.1,4.83,37.41
1947-10,7.78,11.3,19.8,28.4,5.6,5.07,29.15
1947-11,14.57,2,9.6,17.1,-1.3,1.92,13.64
1947-12,13.35,-1.5,5.8,13.1,-3.7,1.22,10.23
1948-01,8.35,-3.5,5,13.5,-5.3,1.02,11.72
1948-02,24.03,0.9,8.8,16.7,-2.2,1.34,14.94
1948-03,0,2.4,10.5,18.5,-4.5,3.05,17.6
1948-04,2.95,10.2,19.2,28.3,-2.2,7.81,33.65
1948-05,0.81,14.8,23.3,31.9,1.5,8.77,40.76
1948-06,27.01,19.6,27.5,35.4,8.9,9.77,46.78
1948-07,24.64,20.3,28.1,35.8,11.6,8.35,46.05
1948-08,29.4,19.8,27.4,35,11.7,8.35,42.8
1948-09,6.21,16.2,24,31.7,8.2,7.26,36.31
1948-10,9.98,10.2,17.5,24.9,6,3.27,22.5
1948-11,0,-0.5,8.6,17.6,-6.5,2.37,16.3
1948-12,24.92,2,8.7,15.4,-3.3,2.48,12.18
1949-01,45.48,-2.2,2.6,7.5,-3.1,0.6,5.25
1949-02,9.72,1.5,8.9,16.3,-3.9,1.99,14.5
1949-03,0,5.6,13.9,22.1,-4.6,4.72,22.42
1949-04,8.21,8.8,16.7,24.7,-1.2,4.97,26.35
1949-05,14.98,14.6,22.6,30.7,1.3,8.91,37.53
1949-06,12.64,19.5,27.2,35,7.4,10.56,46.12
1949-07,41.32,21.3,27.9,34.6,13.7,7.87,40
1949-08,14.35,20,26.9,33.8,11.9,8.01,39.25
1949-09,61.74,17.5,23.9,30.4,12.9,4.23,29.18
1949-10,31.43,10.2,17.3,24.4,4.6,4.27,22.52
1949-11,0,4.1,13.2,22.4,-2,3.21,21.47
1949-12,18.11,-0.3,6.6,13.5,-3.8,1.44,10.85
1950-01,6.18,2.1,9.4,16.7,-3.3,2.65,14.27
1950-02,6.17,4,11.9,19.9,-3.6,3.19,18.62
1950-03,0,6.8,14.7,22.5,-7.3,6.54,23.82
1950-04,0,11.4,19.2,27,-3.2,8.4,30.86
1950-05,0.89,15.2,22.7,30.1,-3.2,12.02,37.29
1950-06,5.9,20.3,28.1,36,7.4,12.12,49.33
1950-07,95.42,20.4,26.7,33,14.6,5.59,34.46
1950-08,11.53,19.5,26.9,34.3,11.2,8.09,41.09
1950-09,35.99,16.5,23.6,30.7,9.9,6.32,32.12
1950-10,18.18,13.2,21.7,30.1,6.7,5.56,31.91
1950-11,0,2.8,12.4,21.9,-3.2,3.52,21.25
1950-12,0,1.1,9.9,18.8,-6.4,3.48,17.48
1951-01,4.75,-1.3,7,15.3,-8,2.74,14.22
1951-02,14.41,0.8,8.7,16.7,-4.1,2.31,15.36
1951-03,11.26,5.2,12.7,20.2,-5.7,4.51,19.55
1951-04,12.82,8.9,16.7,24.4,-2,5.78,25.54
1951-05,1.59,14.6,22.8,31.1,0.1,10.36,40.27
1951-06,0,20.1,27.9,35.6,1.4,15.97,51.71
1951-07,28.99,22.8,30,37.3,11.7,12.21,50.65
1951-08,28.57,21.6,28.3,35,12.6,10.18,42.22
1951-09,3.85,18.5,26.1,33.6,7.9,9.5,41.58
1951-10,13.37,12.9,20.2,27.5,4.3,6.37,28.64
1951-11,3.7,3.2,10.7,18.2,-2.2,2.7,15.77
1951-12,14.54,2,8.4,14.8,-1.8,2.28,11.85
1952-01,2.15,2.2,9.9,17.6,-2.6,2.37,14.97
1952-02,14.53,1.8,9.1,16.3,-5.6,2.77,14.51
1952-03,16.45,3.6,10.9,18.1,-4.1,2.88,16.6
1952-04,23.98,10.9,17.7,24.5,1.2,5.43,24.55
1952-05,11.22,15.3,22.8,30.2,3.1,9.47,35.62
1952-06,29.5,21,28.2,35.5,10.1,11.03,45.61
1952-07,37.8,20.5,27.6,34.7,13.3,7.74,40.33
1952-08,31.57,21.5,28.6,35.7,13.5,8.93,43.04
1952-09,8.52,16.8,24.5,32.2,7.2,8.64,38.83
1952-10,0,8.9,18.6,28.2,-0.8,6.07,32.05
1952-11,8.14,2.5,9.9,17.3,-2.4,2.53,15.81
1952-12,7.15,-0.9,6.8,14.4,-4.8,1.7,12.06
1953-01,0,1.9,10,18.2,-6.3,3.62,17.29
1953-02,7.5,1.2,9.1,16.9,-8.6,3.75,16.49
1953-03,10.72,8,14.9,21.9,-3,5.69,21.8
1953-04,12.96,11.4,18.2,25,-3.6,8.39,27.05
1953-05,3.11,13,20.6,28.3,-2.8,9.77,34.32
1953-06,12.86,21,29,37,4.2,15.45,54.59
1953-07,34.6,22,28.7,35.5,13.7,9.25,43.15
1953-08,13.36,21.1,27.9,34.8,11.4,10.11,42.95
1953-09,0,17.3,25.2,33,3.1,11.46,42.15
1953-10,13.52,10,18,26.1,1,6.08,27.75
1953-11,0,3.7,12,20.2,-2.9,3.14,18.95
1953-12,5.24,-3.6,4.1,11.8,-8.9,1.75,10.96
1954-01,2.66,0,8.4,16.7,-5.7,2.21,14.93
1954-02,0,3.3,11.7,20.1,-6.7,4.09,19.71
1954-03,1.96,5.8,13,20.2,-6.4,5.57,20.3
1954-04,5.35,12.6,20.5,28.5,-2.2,8.58,33.09
1954-05,18.02,15.8,23.2,30.6,2,9.59,36.69
1954-06,8.74,21,28,35,4.2,14.93,47.73
1954-07,17.45,21.8,28.8,35.7,12.2,10.54,44.2
1954-08,69.15,20.2,26.6,32.9,14,6.24,34.75
1954-09,22.83,19.2,25.9,32.6,10.2,8.8,36.71
1954-10,21.15,12.7,20,27.3,6,4.91,26.62
1954-11,0,4.2,12.8,21.4,-3,3.68,20.01
1954-12,0.83,-0.1,8.1,16.3,-7.9,3.12,15.25
1955-01,15.57,-0.9,5.7,12.3,-5.4,1.58,10.11
1955-02,0.67,-0.5,7.6,15.7,-9.5,3.21,15.27
1955-03,4.33,6.5,13.9,21.3,-6.5,5.79,22.1
1955-04,0,10.9,18.4,25.9,-7.7,9.52,29.86
1955-05,2.43,16.1,22.6,29,0.3,11.11,33.71
1955-06,2.86,19.4,26.8,34.1,3.1,14.53,45.82
1955-07,100.94,20.6,26.7,32.8,13.6,6.84,34.47
1955-08,22.16,20.5,26.9,33.3,14.1,6.86,35.24
1955-09,6.4,17,24.8,32.6,8.8,7.2,37.58
1955-10,24.25,11.6,19.2,26.7,2.7,5.56,27.08
1955-11,0,5,12.6,20.2,-4.4,4.82,19.73
1955-12,2.02,1.6,9.5,17.5,-5,2.98,15.84
1956-01,7.21,2.4,9.7,17,-4.9,3.12,14.73
1956-02,17.13,0,7.4,14.8,-6.5,2.85,14
1956-03,0,5.4,14,22.6,-9.6,6.4,24.77
1956-04,0.86,8.9,16.6,24.3,-6,7.48,26.88
1956-05,0,17.1,24.9,32.8,-2.3,13.61,44.15
1956-06,17.08,21.7,29.2,36.7,7.4,14.41,51.31
1956-07,23.3,21.3,28.1,34.8,10.4,11,43.7
1956-08,28.81,19.8,26.7,33.6,10.5,8.58,39.35
1956-09,7.01,18.2,25.8,33.5,4.7,11.49,42.92
1956-10,0.88,12.5,20.3,28.1,0.1,8.83,32.04
1956-11,0,0.7,9.2,17.7,-8.1,3.45,16.83
1956-12,7.92,0.1,7,14,-5.9,2.18,11.92
1957-01,7.4,3.1,9.6,16.2,-2.1,2.3,12.89
1957-02,15.69,7,14.1,21.3,0.1,3.71,19.15
1957-03,6.12,7.7,14.1,20.5,-3.5,5.5,19.49
1957-04,10.12,9.4,16.9,24.5,-3.5,6.84,26.2
1957-05,3.75,14.2,21.1,28,1.1,8.55,31.66
1957-06,1.38,20.7,27.9,35.1,4.2,15.52,48.54
1957-07,50.85,22.7,29.5,36.2,11.7,12.05,47.23
1957-08,55.3,21.2,27.4,33.5,13.6,7.49,37.11
1957-09,26.23,16.6,23.7,30.9,7,8.21,35.03
1957-10,46.3,11.6,17.1,22.7,6.5,3.54,18.61
1957-11,17.67,3.6,9.7,15.9,-0.5,1.88,12.29
1957-12,0,0.1,7.9,15.7,-5.6,2.35,13.72
1958-01,19.48,-0.5,6,12.5,-5,1.72,10.24
1958-02,27.13,4.1,11,17.9,-3,2.74,15.81
1958-03,46.95,5.3,10.8,16.2,-0.8,2.28,13.28
1958-04,9.92,10.4,17.6,24.7,-2.7,6.66,27.46
1958-05,9.86,16.2,23.6,31.1,3.9,9.57,37.94
1958-06,29.6,21.5,28.8,36.1,9.6,10.93,48.28
1958-07,33.42,22.2,29.3,36.4,10.6,11.69,49.06
1958-08,34.27,21.2,28.1,35,12.9,8.73,42.59
1958-09,120.29,17.9,23.6,29.2,12.9,4.65,27.18
1958-10,47.78,12,17.3,22.6,8.6,2.45,17.09
1958-11,6.01,4.3,11.7,19.2,-0.5,2.19,16.8
1958-12,0,-0.3,8.4,17.1,-4.9,2.06,15.24
1959-01,2.04,0.5,8.6,16.7,-6,2.61,15
1959-02,0,2.3,9.7,17,-4.7,3.12,15.16
1959-03,1.33,3.1,11.9,20.8,-8.9,4.28,21.76
1959-04,4.53,10.3,18.3,26.3,-1.8,6.93,29.25
1959-05,6.41,16.1,23.6,31.2,-2.5,11.02,41.12
1959-06,11.57,20.1,28.2,36.3,6.1,12.25,51.79
1959-07,19.35,21.2,28.2,35.2,12.6,8.85,43.44
1959-08,63.3,20.6,27.2,33.9,14.9,5.93,37.03
1959-09,0,18.9,26,33,6.3,12.5,41.56
1959-10,13.61,11.1,19,26.9,3.3,5.67,27.94
1959-11,3.59,2.6,10.2,17.9,-2.7,2.52,15.11
1959-12,8.31,1.2,7.9,14.7,-4.1,2.12,12.19
1960-01,21.25,-1.3,5.6,12.4,-5.2,1.38,10.73
1960-02,7.57,1.2,8.1,15,-7.3,2.94,14.07
1960-03,3.28,6.8,15,23.3,-4.9,5.18,24.88
1960-04,0,12.2,19.6,27.1,-5.8,10.32,32.57
1960-05,0.39,16.5,23.5,30.5,-2.7,13.9,39.29
1960-06,18.72,22.2,29.8,37.4,6.1,15.61,55.17
1960-07,80.19,21.4,27.7,34,12.6,9.09,40.5
1960-08,21.91,21.3,28.1,34.8,12.9,9.1,41.8
1960-09,6.92,17.1,24.6,32,8.2,8.16,36.83
1960-10,22.81,10.4,18.1,25.7,3.9,4.17,25.69
1960-11,2.28,3.2,11.6,20,-3.1,2.92,18.07
1960-12,39.64,-2.7,3.7,10.1,-4.5,1.02,8.07
1961-01,15.73,-2.3,4.9,12.1,-5.1,1.09,9.68
1961-02,0,0.2,8.6,17.1,-6.3,2.34,16.13
1961-03,4.4,5.4,13.2,20.9,-6.3,4.84,21.43
1961-04,0,8.6,17.2,25.9,-7.3,7.75,29.87
1961-05,0,14.4,23.1,31.8,-2.9,10.3,41.95
1961-06,14.24,18.2,26.7,35.2,4.9,10.2,47.74
1961-07,28.22,20.9,28,35.1,11.3,9.49,43.63
1961-08,39.33,19.9,26.8,33.6,12,7.47,38.79
1961-09,34.98,16.9,23.3,29.7,9.6,6.31,29.83
1961-10,2.03,8.8,17.5,26.3,-0.6,5.79,28.29
1961-11,41.78,2.2,8.5,14.8,-0.6,1.34,11.29
1961-12,18.81,1.3,7.9,14.6,-3.1,1.68,11.62
1962-01,21.94,-2.8,4.5,11.8,-6.3,1.4,10.55
1962-02,11.71,4.4,11.8,19.3,-3.6,3.07,18.13
1962-03,3.23,2.9,10.2,17.6,-7.7,3.79,17.27
1962-04,6.78,11.5,19.5,27.4,-3.8,8.54,32.15
1962-05,0,14.7,23,31.3,-4.9,12.98,41.39
1962-06,1.48,18.3,26.5,34.7,2.6,12.39,47.76
1962-07,78.53,20.9,27.1,33.2,13.4,6.93,36.42
1962-08,2.82,21.1,28.5,35.9,7.4,13.68,48.62
1962-09,92.23,17.5,23.4,29.2,12.6,4.4,26.46
1962-10,22.47,10.8,18.5,26.2,5.9,3.24,24.96
1962-11,6.32,4.2,12.3,20.3,-1,2.77,18.15
1962-12,19.92,0.6,7.4,14.2,-1.6,1.06,10.41
1963-01,3.05,-3.5,4.4,12.3,-8.6,1.86,11.34
1963-02,8.82,1.2,9.4,17.6,-4.7,2.88,16.97
1963-03,0,4.7,13.1,21.5,-8,5.11,22.43
1963-04,0,10.8,18.8,26.9,-6,9.18,31.44
1963-05,0.8,15.1,23.6,32.2,0.9,9.67,41.08
1963-06,4.53,19,26.9,34.8,3.2,12.71,47.71
1963-07,24.76,22.7,29.4,36,12.1,11.73,45.72
1963-08,46.36,20.5,26.5,32.5,14.1,6.4,33.6
1963-09,27.06,17.7,24.3,31,11.7,5.58,30.99
1963-10,16.69,11.2,19.2,27.2,3.7,5.12,27.67
1963-11,12.68,4.7,12,19.3,-0.5,2.83,16.59
1963-12,0,-2.1,5.9,14,-7.9,2.05,12.07
1964-01,0.79,-4.3,4,12.2,-13.1,2.42,11.8
1964-02,0.86,-3.7,4.9,13.5,-12.6,2.65,13.22
1964-03,18.21,3.8,11.3,18.7,-8.9,4.61,18.55
1964-04,5.23,9,16.9,24.7,-7.2,7.71,27.65
1964-05,2.51,14.6,22.9,31.1,-1.4,10.43,39.04
1964-06,0,18.8,26.5,34.3,3.2,13.42,46.1
1964-07,19.68,21.6,28.6,35.6,11.2,11.39,45.31
1964-08,29.39,21.2,27.9,34.6,11.7,9.52,41.87
1964-09,55.08,17.2,23.8,30.3,11.2,5.56,30.26
1964-10,5.52,9.2,17.7,26.3,2,4.66,26.84
1964-11,0,2.9,11.3,19.6,-3.9,3.44,18.31
1964-12,10.82,0.2,6.7,13.2,-5.1,2.12,11.07
1965-01,5.82,2.1,8.8,15.5,-3.9,2.52,12.88
1965-02,12.13,0.9,8,15.1,-7.3,2.92,13.85
1965-03,3.19,3.7,11.2,18.7,-7.5,4.56,18.42
1965-04,2.05,10.2,18.5,26.8,-4.8,7.9,31.2
1965-05,2.24,14,22,30.1,-1.7,9.98,37.35
1965-06,17.24,17.8,25.7,33.7,3.5,11.27,44.49
1965-07,16.11,21.6,28.7,35.8,9.8,12.73,47.21
1965-08,39.94,20.2,27,33.8,10.7,9.68,40.27
1965-09,53.7,16.5,23.1,29.7,9.3,6.33,30.49
1965-10,5.18,8.3,17.3,26.4,-0.5,4.95,28.78
1965-11,2.41,6,14.1,22.3,-2.2,3.82,21.52
1965-12,26.6,1.1,7.8,14.4,-1.6,1.27,11.07
1966-01,9.71,-2.6,4.7,12,-6.6,1.46,10.18
1966-02,5.3,-1.2,6,13.2,-7.8,2.23,11.91
1966-03,2.35,5,13.5,22,-7.7,5.05,23.82
1966-04,23.4,10.4,18.1,25.9,-3.1,7.2,30.04
1966-05,3.22,16.3,23.6,30.9,3,8.99,38.97
1966-06,78.8,19.3,26.6,33.9,7.8,9.59,44.56
