Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1930-12,50.1,3,7.6,12.3,1.4,1.15,7.28
1931-01,41.55,4.2,9.1,14,2.6,1.14,8.21
1931-02,74.51,7,11.4,15.9,5.6,1.29,9.05
1931-03,91.55,5.2,10.6,16.1,2.8,1.6,10.39
1931-04,45.52,10.7,16.4,22,7.8,2.22,15.19
1931-05,70.97,14.6,20,25.4,13,1.98,17.05
1931-06,32.8,22.1,27.7,33.3,18.2,4.92,30.85
1931-07,50.24,24.1,29.6,35.1,19.5,6.46,34.45
1931-08,35.83,22.3,28,33.7,18.3,5.15,31.83
1931-09,29.65,22.2,28.1,34,17.7,5.86,33.96
1931-10,79.52,16.9,22.4,27.9,14.5,2.86,21.32
1931-11,53.99,12,16.5,21,10.7,1.53,11.77
1931-12,77.41,6.3,10.5,14.6,5.2,1.13,7.63
1932-01,195.32,4.3,8.9,13.4,3.8,0.85,7.06
1932-02,101.09,8.4,13.5,18.7,6.8,1.36,10.98
1932-03,38.31,5.1,11.5,18,2,1.87,12.88
1932-04,66.71,14.1,19.6,25.1,10.9,2.7,18.15
1932-05,120.39,17.4,22.4,27.4,15.5,2.36,18.47
1932-06,72.99,21.9,27.3,32.8,19.1,3.83,27.46
1932-07,63.04,24.7,29.7,34.7,20.3,6.24,31.9
1932-08,42.69,24.4,29.4,34.5,19.7,6.7,32.58
1932-09,122.52,20.2,24.8,29.4,18,3.28,20.73
1932-10,29.14,11.9,18.3,24.8,8.8,2.54,19.64
1932-11,17.73,4.7,11.2,17.6,1.5,1.79,12.82
1932-12,109.99,1.9,6.2,10.4,1.4,0.86,5.89
1933-01,56.4,7.2,12.1,17,5.6,1.3,9.74
1933-02,71.66,2.2,7.7,13.3,0.8,1.11,8.49
1933-03,78.46,9.1,14.7,20.3,6.5,1.95,13.4
1933-04,88.88,12.5,18.6,24.8,9.3,2.54,18.76
1933-05,162.43,19.1,24.1,29.1,17.2,2.55,20.4
1933-06,0,21.9,27.7,33.4,17.4,5.52,32.24
1933-07,92.55,24.3,30.6,36.9,20.1,5.8,36.45
1933-08,40.56,23.7,28.9,34.1,19.7,5.66,30.83
1933-09,53.33,23.2,28.2,33.2,19.4,5.24,28.88
1933-10,27.08,15.3,21.1,27,12.5,2.86,20.97
1933-11,24.47,9,14.7,20.5,6.8,1.77,13.61
1933-12,80.89,6.2,12.2,18.1,4.7,1.32,11.89
1934-01,39.64,4.4,9.1,13.7,3.6,1.02,7.7
1934-02,56.95,3.5,9.2,14.8,1.8,1.27,9.74
1934-03,99.53,6.1,12.5,18.9,3.2,1.81,13.28
1934-04,93.79,14.4,19.4,24.3,11.8,2.43,16.07
1934-05,37.67,17.7,23.3,28.9,14.9,3.1,22.27
1934-06,8.77,23.5,29.3,35,18.9,6.05,35.31
1934-07,4.08,25.4,31.3,37.2,18.8,9.11,42.91
1934-08,6.25,25.8,31.5,37.1,19.2,9.64,42.21
1934-09,112.7,19,24.7,30.4,16.3,3.39,25.18
1934-10,5.53,16.2,22.7,29.1,12.4,3.57,25.56
1934-11,120.12,10.5,15.5,20.5,9.4,1.45,12.39
1934-12,18.01,3.8,9.2,14.7,2,1.27,9.14
1935-01,86.27,4.3,9.7,15,3,1.15,9.07
1935-02,59.69,4.5,9.9,15.4,2.8,1.3,9.76
1935-03,62.29,11.4,17,22.6,8.9,2.11,15.47
1935-04,73.91,12.4,17.7,23,10.3,2.04,15.07
1935-05,214.65,16.2,20.5,24.8,16.1,1,12.84
1935-06,171.47,21.2,25.8,30.4,19.8,2.39,20.32
1935-07,24.08,24.1,29.5,34.9,19.6,6.18,33.67
1935-08,17.78,24,29.6,35.3,18.9,6.98,36.47
1935-09,134.46,19,23.5,28,17.4,2.38,18.04
1935-10,82.05,15.4,20.4,25.5,13.5,2.18,16.89
1935-11,56.31,6.8,11.3,15.8,5.9,1.15,8.47
1935-12,63.72,3.1,7.2,11.2,2.1,1.05,6.31
1936-01,13.76,0.5,6.5,12.4,-1.1,1.1,8.34
1936-02,10.1,-0.8,5.6,11.9,-2.9,1.13,8.44
1936-03,25.27,10.6,17.1,23.5,6.7,2.75,18.58
1936-04,24.57,11,18.1,25.1,7.4,2.59,20.81
1936-05,134.82,18.7,23.4,28.1,17.1,2.38,18.33
1936-06,0.47,23,29.1,35.1,18.3,6.28,36.14
1936-07,74.75,23.2,28.8,34.5,19.4,5.28,32.32
1936-08,4.49,25,31.1,37.1,18.3,9.36,43.19
1936-09,257.38,22.1,26.9,31.7,19.6,3.82,24.42
1936-10,90.34,12,17.2,22.4,10.5,1.7,14.11
1936-11,23.78,6.3,11.3,16.3,4.4,1.49,10.1
1936-12,62.75,5.4,10.2,15,4,1.22,8.54
1937-01,46.99,1.3,5.5,9.7,1.3,0.74,5.34
1937-02,10.85,3.9,9.6,15.3,1.7,1.41,10.09
1937-03,112.3,6.2,10.8,15.4,4.4,1.39,8.69
1937-04,34.43,12.8,18.8,24.9,9.4,2.61,18.74
1937-05,49.56,17.9,23.8,29.8,15.1,3.1,24.57
1937-06,102.33,22.6,27.9,33.3,19.4,4.38,28.6
1937-07,52.65,24,29.5,34.9,19.5,6.12,34.05
1937-08,70.13,24.7,30.3,35.8,19.4,7.43,37.28
1937-09,36.87,20,25.9,31.8,16.4,4.35,28.53
1937-10,111.27,13.6,19.5,25.4,10.9,2.52,18.89
1937-11,94.74,6.6,11.4,16.3,5.4,1.31,9.47
1937-12,134.96,4.6,8.2,11.8,4.1,0.85,5.53
1938-01,138.01,5.1,9.4,13.6,4.4,1.02,7.26
1938-02,121.16,8,12.5,17,6.7,1.18,9.08
1938-03,119.5,12,17.7,23.4,9.3,2.35,16.51
1938-04,94.09,12.2,17.4,22.6,10.2,1.99,14.37
1938-05,59.12,17.8,22.9,28,15.8,2.57,19.5
1938-06,88.05,22.1,27.2,32.2,19.5,3.71,25.62
1938-07,54.44,23.8,28.7,33.7,20.1,5.09,28.91
1938-08,7.71,24.6,30.1,35.6,18.9,7.88,37.27
1938-09,14.48,20.2,26.5,32.8,15.8,5.18,32.1
1938-10,4.26,15.9,22.6,29.3,11.5,4.25,27.03
1938-11,32.84,6,12.3,18.6,3.3,1.75,13.24
1938-12,30.34,3.8,9.2,14.6,2,1.31,9.23
1939-01,75.76,5.2,10.3,15.3,3.7,1.16,9.02
1939-02,105.42,2,7.6,13.1,0.9,1.04,8.39
1939-03,59.28,9.6,15.5,21.5,6.1,2.31,15.17
1939-04,85.93,12.2,18.1,23.9,9.4,2.39,17.34
1939-05,78.97,18.2,23.9,29.6,15.6,2.9,23.36
1939-06,92.07,22.5,27.4,32.2,20,3.69,24.89
1939-07,29.51,24.7,30.4,36.1,19.1,7.43,38.79
1939-08,41.13,23.8,29.9,36,18.1,7.63,39.21
1939-09,5.88,22.2,28.7,35.2,16.1,7.74,40.12
1939-10,40.51,15.5,21.8,28.1,11.5,3.69,24.39
1939-11,93.41,7.4,12.3,17.2,4.9,1.66,10.81
1939-12,29.76,4.9,11.3,17.6,2.1,1.6,12.44
1940-01,20.95,-4.2,1.5,7.2,-6.1,0.93,6.07
1940-02,64.04,3.4,8.7,14,1.3,1.23,8.7
1940-03,32.27,8.7,15.5,22.2,4.1,2.71,18.14
1940-04,166.35,11.9,18,24,9.2,2.22,17.69
1940-05,144.5,16.7,22.1,27.6,14.3,2.64,20.39
1940-06,160.21,20.2,25.3,30.4,18.1,2.76,22.21
1940-07,106.23,22.5,27.6,32.7,19.9,3.67,25.78
1940-08,43.52,22,27.7,33.4,18.3,4.64,30.61
1940-09,13.48,18,24.6,31.2,14.6,3.73,29.39
1940-10,44.84,13.7,21.2,28.7,9.7,3.3,27.38
1940-11,211.26,6.4,11.9,17.4,5.9,0.98,10.22
1940-12,122.77,4.3,9.5,14.7,3.5,0.94,8.53
1941-01,26.31,4.1,9.3,14.5,3.2,1.03,8.52
1941-02,102.2,3.7,8.3,12.9,3.2,0.89,6.96
1941-03,63.68,5.7,11.3,16.9,3.2,1.61,11.06
1941-04,109.31,14,18.9,23.8,12,2.04,15.1
1941-05,80.94,18.9,24.4,29.8,16.7,2.9,22.55
1941-06,273.33,20.7,25.9,31.1,19.7,1.93,22.23
1941-07,81.21,23.9,29.4,34.9,19.9,5.58,32.91
1941-08,113.18,23.9,29.4,35,19.5,5.81,34.03
1941-09,26.53,21.1,26.7,32.3,18,3.84,28.06
1941-10,122.79,17.7,22,26.3,17,1.61,15.34
1941-11,29.71,6.7,13.2,19.7,4,1.7,14.27
1941-12,46.88,5,10.3,15.7,3.6,1.19,9.72
1942-01,20.35,0.1,6.6,13.1,-2.2,1.21,9.81
1942-02,25.62,3.9,9.5,15.2,1.6,1.39,10.26
1942-03,39.57,7.1,14.1,21.1,2.7,2.36,17.31
1942-04,335.83,14.1,18.9,23.7,12.5,1.56,14.19
1942-05,133.07,17.2,22.4,27.6,15.4,2.2,19.12
1942-06,126.29,22,27.2,32.5,19.8,3.17,25.96
1942-07,10.3,22.7,28.9,35.1,19,4.59,34.87
1942-08,80.42,24,29.3,34.6,20,5.25,32.31
1942-09,110.05,17.9,23.7,29.6,15.9,2.49,23.42
1942-10,145.21,12.7,18.9,25,10.8,1.89,18.65
1942-11,41.02,9.2,15.5,21.7,7.4,1.67,15.04
1942-12,66.86,3.6,9.1,14.6,2.5,1,8.89
1943-01,7.89,0.4,7.5,14.5,-1.5,1.11,11.12
1943-02,14.16,4.6,11.7,18.7,1.7,1.67,14.36
1943-03,111.78,4.7,10.7,16.8,2.2,1.46,11.31
1943-04,48.24,14.8,20.7,26.7,11.6,2.65,21.12
1943-05,142.23,17.8,23.4,29.1,15.8,2.4,22.45
1943-06,86.64,23.1,28.3,33.4,20.2,4.03,28.3
1943-07,17.27,23.8,30,36.3,19,6.17,38.74
1943-08,0,25,31.4,37.9,18.3,8.73,45.84
1943-09,103.17,19,24.7,30.4,16,3.43,25.89
1943-10,38.42,12.4,18.7,25.1,9.8,2.21,19.32
1943-11,6.42,5.9,13,20.1,3.1,1.81,15.8
1943-12,75.28,1.9,7.2,12.4,0.9,0.87,7.55
1944-01,70.14,2.5,7.9,13.2,1.5,0.86,7.99
1944-02,110.74,6.6,11.3,16,6.1,0.88,8.78
1944-03,74.47,7,12.8,18.7,5.1,1.46,11.77
1944-04,101.61,12.2,18.3,24.4,9.2,2.34,18.62
1944-05,219.64,17,22.4,27.8,15.8,1.73,19
1944-06,16.25,23.2,28.7,34.2,19.7,4.87,31.11
1944-07,47.6,23.6,29.7,35.9,19,5.74,37.61
1944-08,80.98,24,29.8,35.7,19.3,6.64,37.38
1944-09,23.5,18.8,25.3,31.7,15.4,3.78,29.59
1944-10,64.23,13.2,20.4,27.6,9.7,2.85,24.68
1944-11,99.41,9.6,14.7,19.8,8.6,1.33,12.23
1944-12,104.38,1.8,6.8,11.9,0.7,0.91,7.17
1945-01,42.1,2.6,7.7,12.8,1.5,0.94,7.65
1945-02,173.8,4.9,10.1,15.3,4.2,0.91,8.97
1945-03,222.65,11.3,16.7,22.2,9.5,1.61,14.09
1945-04,95.08,12.5,17.8,23,10.9,1.69,14.28
1945-05,49.12,16,22.3,28.6,13.6,2.44,23.03
1945-06,135.03,21.7,26.9,32.2,19.2,3.28,25.98
1945-07,148.97,22.8,27.8,32.8,20.7,2.93,25.62
1945-08,37.81,22.9,28.6,34.3,19.5,4.43,31.68
1945-09,62.12,19.6,25.9,32.2,16.3,4.01,30.69
1945-10,76.89,12.5,18.5,24.5,10.7,1.77,16.97
1945-11,56.29,8.9,15.7,22.5,7,1.74,16.9
1945-12,20.86,0.8,6.7,12.6,-0.4,0.95,8.3
1946-01,82.51,2.6,7.9,13.2,2,0.8,7.98
1946-02,103.32,5,11.4,17.8,3.6,1.15,11.74
1946-03,61.3,10.3,16.4,22.6,7.2,2.09,16.42
1946-04,76.13,14.6,20.9,27.1,12,2.52,21.81
1946-05,261.54,16.4,21.9,27.5,15.5,1.56,18.73
1946-06,48.76,21.1,26.5,31.8,18.3,3.51,25.68
1946-07,22.39,23.5,29.9,36.2,18.7,6.11,39.66
1946-08,81.57,23.9,29.7,35.4,19.1,6.22,35.53
1946-09,50.26,19.4,24.4,29.5,18,1.98,19.85
1946-10,42.39,14.3,20.4,26.4,12.5,1.71,18.77
1946-11,216.4,8.4,14,19.5,7.7,1.12,11.05
1946-12,82.72,5.9,12,18,5.5,0.84,11.49
1947-01,49.48,2.3,7.4,12.5,2,0.6,6.97
1947-02,15.21,0.6,7,13.4,-2.6,1.34,10.46
1947-03,66.54,4.5,10.4,16.3,2.8,1.11,10.68
1947-04,100.39,12.7,18.5,24.2,11.6,1.25,15.69
1947-05,50.56,16.7,22.4,28.1,14.9,2.07,20.53
1947-06,128.52,21,27,33.1,18.8,3.03,28.24
1947-07,0,23,29.3,35.6,17.8,6.78,37.91
1947-08,155.19,24.5,30.3,36.2,19,7.12,38.45
1947-09,96.6,20,26.4,32.8,17,3.64,31.07
1947-10,60.91,16.7,23.1,29.4,14.7,2.17,23.61
1947-11,77.56,5.6,11,16.4,5.2,0.81,9.53
1947-12,130.09,3.6,9.2,14.8,3.8,0.58,8.37
1948-01,45.59,-1.3,4,9.4,-1.9,0.66,6.27
1948-02,78.86,3,7.8,12.6,3.5,0.48,6.57
1948-03,62.1,6,12.3,18.7,3.9,1.64,13.84
1948-04,38.38,15,21.6,28.2,11.5,2.65,24.37
1948-05,132.43,17.8,23.3,28.8,16,2.48,20.91
1948-06,112.13,21.7,28.2,34.8,18.8,4.05,33.77
1948-07,45.6,23.6,29.7,35.7,20.8,3.91,33.95
1948-08,11.43,23.7,30.2,36.8,18,7.49,41.63
1948-09,10.92,18.6,25.5,32.4,14.5,4.55,32.27
1948-10,35.93,12.1,19.4,26.8,8,3.46,23.98
1948-11,20.21,6.4,13.2,20.1,3.9,1.77,15.65
1948-12,49.43,4.3,10.7,17.1,2.8,1.26,11.1
1949-01,177.05,-0.6,4.7,9.9,0.3,0.54,5.61
1949-02,127.36,3.5,9,14.6,4.2,0.52,7.23
1949-03,64.35,7.9,13.6,19.2,6.8,1.13,11.52
1949-04,72.45,12.1,17.3,22.4,9.5,1.71,14.59
1949-05,242.34,18.6,24.2,29.9,17.2,1.88,21.46
1949-06,114.16,22.3,27.8,33.2,19.9,3.47,27.98
1949-07,17.29,24,29.7,35.3,21.2,4.05,32
1949-08,28.08,21.4,28,34.5,18.3,3.44,34.49
1949-09,55.46,17.6,23.9,30.2,15.8,2.41,24.7
