Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1895-01,20.81,-4.8,2.7,10.2,-6,0.81,8.9
1895-02,57.46,-6.5,0.5,7.6,-6.1,0.46,6.33
1895-03,0.38,2,10.8,19.6,-3.1,2.12,18.1
1895-04,17.12,7.2,16.4,25.5,0.4,3.3,26.56
1895-05,69.39,12.1,19.9,27.6,7.7,3.31,26.95
1895-06,134.05,16,23.2,30.5,13.6,2.46,28.77
1895-07,164.9,18.2,24.7,31.2,16.6,2.13,26.77
1895-08,43.59,18.4,25.5,32.5,14.2,3.69,33.76
1895-09,8.15,15.3,23,30.7,11.6,3.26,30.63
1895-10,52.67,6,14,21.9,3.2,1.71,19.15
1895-11,28.19,0.2,7.9,15.6,-1.9,1.14,12.01
1895-12,2.89,-3.9,4.2,12.3,-6.7,1.1,10.75
1896-01,27.01,-2,5.6,13.3,-4.9,1.12,11.81
1896-02,10.2,-1.5,6.8,15.1,-4.9,1.27,12.99
1896-03,3.06,0.1,9.6,19,-5.1,1.86,17.46
1896-04,28.55,8.4,17.4,26.5,1.6,3.52,28.38
1896-05,11.04,15,23.8,32.6,7,5.61,39.66
1896-06,48.17,18.6,27.1,35.7,12.1,6.07,44.5
1896-07,64.85,18.7,25.7,32.7,14.9,4.15,33.16
1896-08,26.23,18.4,26.5,34.7,13.8,4.72,40.07
1896-09,57.22,13.8,21.4,29,11.2,2.51,27.07
1896-10,84.64,8.1,14.7,21.4,6.7,1.33,16.12
1896-11,12.4,1.6,9.4,17.2,-1.3,1.37,13.94
1896-12,32.1,-1.2,7,15.3,-3.9,1.33,13.45
1897-01,25.86,-5.2,0.6,6.5,-3.8,0.45,5.47
1897-02,13.94,0,7.8,15.7,-3.1,1.3,13.07
1897-03,34.14,2.5,10.9,19.3,-2,1.91,17.45
1897-04,29.1,6.1,14.9,23.7,0.3,2.77,23.57
1897-05,69.62,12.4,19.7,26.9,8,3.51,25.46
1897-06,74.78,16.6,24.5,32.3,12.3,3.87,35.12
1897-07,59.27,18,25.8,33.6,13.9,4.08,36.84
1897-08,61.29,17.3,24.4,31.5,14.3,3.53,31.1
1897-09,39.57,13.1,21,28.9,11.5,2.7,27.73
1897-10,29.46,7.4,15.7,24.1,4.7,1.82,21.92
1897-11,5.45,0.8,10.4,20,-3.8,1.84,19.4
1897-12,3.88,-4.3,4.4,13.1,-7.5,1.15,11.86
1898-01,15.08,-3.1,4.8,12.7,-5.8,1.04,11.16
1898-02,23.83,-1.3,7.5,16.2,-4.7,1.34,14.62
1898-03,9.88,1.9,10.3,18.7,-2.9,1.91,16.98
1898-04,36.01,7.4,15.6,23.8,1.9,2.83,23.03
1898-05,58.24,12.4,20.6,28.8,7.2,3.64,29.89
1898-06,90.38,17.3,24.4,31.5,13.7,3.54,31.58
1898-07,99.54,18.7,25.7,32.6,15.4,3.74,32.69
1898-08,59.13,17.1,24.6,32.1,14.3,3.48,32.59
1898-09,35.58,13,21,29.1,10,2.49,28.25
1898-10,6.09,6.8,16,25.3,2.5,2.37,25.34
1898-11,12.45,-0.5,7.9,16.2,-3.9,1.39,14.31
1898-12,42.85,-5.3,1.5,8.3,-6,0.67,7.34
1899-01,7.57,-4.8,3,10.9,-6.4,0.87,9.38
1899-02,5.25,-7.6,1.2,10.1,-9,0.8,8.64
1899-03,13.98,0.9,10.1,19.4,-3.6,1.95,17.7
1899-04,10.96,7.5,16,24.5,0.8,3.22,24.55
1899-05,52.14,12.3,21.1,29.9,7,3.88,32.25
1899-06,89.62,17.5,24.1,30.7,13.8,3.82,29.06
1899-07,127.2,19,25.1,31.2,16.4,3.23,27.51
1899-08,9.53,19.7,27.6,35.4,14,5.55,42.52
1899-09,64.38,14.5,22.1,29.6,11.4,2.85,28.37
1899-10,18.63,9.3,17.1,24.8,6.6,2.04,21.8
1899-11,50.17,3.5,10.6,17.7,1.5,1.31,13.76
1899-12,26.93,-2.2,5,12.3,-4.1,0.96,10.02
1900-01,15.83,-0.9,5.5,11.9,-2,0.97,9.11
1900-02,11.48,-3.3,4.6,12.6,-5.8,1.07,11.03
1900-03,35.29,3,10.9,18.8,-0.7,1.89,16.12
1900-04,162.08,6.5,14,21.5,4,1.75,17.66
1900-05,76.28,12.6,19.5,26.5,8.5,3.09,23.71
1900-06,63.47,17.2,24.9,32.6,12.5,4.23,34.99
1900-07,120.6,18.8,25.4,32,16,3.49,29.6
1900-08,52.17,18.5,25.9,33.4,14.9,4.11,33.12
1900-09,153.69,16,22.4,28.8,13.9,2.31,24.78
1900-10,61.3,10.6,18,25.4,8.9,2,21.53
1900-11,24.06,2.2,10.5,18.8,-1.2,1.66,16.44
1900-12,2.69,-3.1,5.9,14.8,-6.6,1.27,13.49
1901-01,4.81,-1.4,7.5,16.5,-5.1,1.38,14.95
1901-02,29.57,-2.6,4.6,11.7,-3.6,0.8,9.42
1901-03,2.79,1.4,10.7,20,-4.6,2.18,19.39
1901-04,46,6.4,14.5,22.6,1.7,2.5,20.57
1901-05,53.02,12.8,20.2,27.5,7.6,3.8,26.73
1901-06,13.2,17.9,25.6,33.3,12.1,5.59,37.18
1901-07,56.1,19.9,26.7,33.5,14.9,5.58,35.21
1901-08,28.22,19.5,26.5,33.6,15.1,5.01,35.93
1901-09,63.33,15.6,22.3,29,12.9,2.74,25.63
1901-10,25.99,11.1,18.1,25.1,8.6,2.08,21.31
1901-11,55.64,4.1,11.6,19.1,1.4,1.56,15.6
1901-12,8.23,-2.5,5.2,12.9,-5.3,1.19,10.97
1902-01,5.76,-2.9,5.2,13.3,-5.6,1.14,11.54
1902-02,0.44,-2.3,6.6,15.6,-6,1.36,13.86
1902-03,8.19,2.3,10.8,19.2,-2.5,2.02,17.47
1902-04,9.25,8.9,17.1,25.2,2.1,3.65,25.45
1902-05,77.82,14.7,22.2,29.7,9.7,4.04,30.35
1902-06,22.72,18.9,26.4,33.9,12.6,6.28,39.16
1902-07,110.61,19.6,25.1,30.5,16.4,3.89,26.03
1902-08,10.43,19.5,26.4,33.4,14.9,5.01,35.97
1902-09,74.61,14.1,21,27.8,11.7,2.29,24.49
1902-10,35.79,8.8,17,25.1,5.7,2.13,22.72
1902-11,38.09,4.8,11.2,17.7,3.2,1.22,12.75
1902-12,17.34,-0.8,5.9,12.7,-3,1.11,10.07
1903-01,14.48,-1.5,5.8,13.1,-3.3,1.07,10.53
1903-02,51.11,-3.6,2.7,9,-3.2,0.47,7.04
1903-03,0.99,2.2,10.1,18,-1.6,1.75,15.5
1903-04,29.18,8.1,15.9,23.7,2.3,3.11,22.48
1903-05,20.85,11.5,18.9,26.3,6.2,3.6,25.3
1903-06,94.98,15.3,21,26.6,13.8,1.91,20.09
1903-07,19.44,19.4,26.9,34.3,13.9,5.73,38.8
1903-08,55.92,19.3,26.1,33,15.4,4.4,33.09
1903-09,53.99,14.7,21.6,28.5,12,2.63,25.65
1903-10,16.96,7.8,16,24.2,4.3,2.16,22.11
1903-11,0,1,10.3,19.6,-3.5,1.78,18.24
1903-12,0,-3.3,6.1,15.5,-7.1,1.31,14.16
1904-01,0.34,-4.8,4.3,13.4,-8,1.14,12.23
1904-02,2.72,-0.8,9.3,19.4,-5.7,1.71,18.57
1904-03,0.8,4.6,14.2,23.8,-2.9,3,24.73
1904-04,27.99,7.9,16,24.2,1.9,3.13,23.56
1904-05,83.93,12.7,20.7,28.7,8,3.48,29.09
1904-06,116.89,17.2,23.8,30.5,14.1,3.27,28.18
1904-07,57.7,19,25.6,32.3,14.9,4.43,31.99
1904-08,56.54,18.6,25.1,31.6,15.2,3.76,29.74
1904-09,103.76,16.4,22,27.7,14.7,2.03,21.28
1904-10,37.56,9.3,16.4,23.5,7.2,1.9,19.2
1904-11,8.87,1.7,10.5,19.3,-2.5,1.77,17.4
1904-12,11.07,-2.9,5.2,13.3,-5.6,1.13,11.4
1905-01,17.21,-3.6,2.9,9.4,-4.6,0.77,7.84
1905-02,40.07,-7,-1.1,4.9,-5.4,0.24,4.88
1905-03,97.86,6.7,12.7,18.6,4.8,1.57,13.45
1905-04,119.46,7.2,14.1,21.1,4.7,1.67,16.84
1905-05,74.24,13.6,20.6,27.6,9.1,3.49,26.01
1905-06,70.24,18.7,24.9,31.1,14.3,4.57,29.66
1905-07,109.01,18.1,24.4,30.8,15.8,2.8,27.05
1905-08,48.99,18.9,25.7,32.6,15,4.28,32.93
1905-09,86.31,16,22.7,29.4,13,2.78,26.74
1905-10,29.66,8.1,14.9,21.7,6,1.63,17.23
1905-11,76.4,3.9,10.3,16.6,2.7,1.07,11.89
1905-12,19.6,-3.7,3.1,10,-5,0.85,7.84
1906-01,8.32,-2.2,5.5,13.1,-4.4,1.12,10.99
1906-02,18.57,-2.3,6.1,14.4,-4.5,1.05,11.6
1906-03,13.86,-0.5,8.5,17.5,-5,1.64,16.11
1906-04,69.21,7.6,15,22.4,4.1,2.16,19.19
1906-05,47.32,12.3,20,27.7,6.9,3.65,28.04
1906-06,46.03,15.9,23.8,31.7,11.5,3.79,34.05
1906-07,99.33,17.2,24.1,30.9,15.4,2.32,27.88
1906-08,83.11,16.9,24,31,14.6,2.64,28.84
1906-09,94.85,14.8,21.7,28.5,12.5,2.28,24.83
1906-10,36.97,5,13.1,21.1,2.2,1.69,18.3
1906-11,57.32,0.6,7.4,14.3,-0.6,0.93,10.75
1906-12,15.92,1.6,8.9,16.3,-1.2,1.41,13.29
1907-01,30.45,0.4,8.3,16.3,-2.6,1.36,13.65
1907-02,0,-1.2,8.9,19,-6.1,1.67,18.3
1907-03,9.08,4.9,15.2,25.5,-2.3,2.97,27.62
1907-04,26.19,5,14.3,23.7,-0.9,2.63,23.93
1907-05,48.95,9.3,17.4,25.6,4.9,2.72,24.37
1907-06,74.24,16,24.1,32.2,12,3.61,34.67
1907-07,92.82,18.5,25.7,32.8,15.1,3.87,33.08
1907-08,60.25,18.4,25.9,33.3,14.7,4.04,35.17
1907-09,18.52,14.2,22.8,31.5,9.6,3.62,34.85
1907-10,107.52,9.4,16.2,23,7.8,1.39,17.42
1907-11,24.8,1.2,8.3,15.4,-1,1.24,12
1907-12,17.14,-1.8,6.3,14.3,-4.3,1.18,12.11
1908-01,14.3,-2.6,5.8,14.2,-5.9,1.17,12.48
1908-02,16.27,-1.7,6.8,15.4,-4.5,1.19,13.2
1908-03,2.3,3.9,13.7,23.5,-3.3,2.69,24.55
1908-04,69.12,7.3,15.2,23.1,3.5,2.28,20.51
1908-05,89.44,11,19.6,28.3,6.7,2.91,28.96
1908-06,42.41,17.7,25.1,32.5,12.4,4.94,34.88
1908-07,81.35,17.8,24.1,30.5,15.4,2.91,26.78
1908-08,38.79,17.8,24.8,31.8,14.6,3.5,31.1
1908-09,44.4,12.9,21,29.1,10,2.55,28.34
1908-10,16.3,6.1,15.3,24.5,2.1,2.14,23.89
1908-11,33.75,0.1,9.3,18.5,-3.6,1.5,16.82
1908-12,0,-2,6.7,15.3,-5.3,1.3,13.53
1909-01,0.52,-2.6,6.9,16.4,-6,1.29,15.02
1909-02,0.48,-1.8,8,17.8,-6.6,1.58,16.7
1909-03,26.14,0.9,10.2,19.5,-4.4,1.97,18.6
1909-04,2.51,5.2,15.2,25.3,-1.6,2.89,27.08
1909-05,41.2,9.8,19.4,28.9,4.4,3.28,31.82
1909-06,93.18,16.9,24.8,32.7,12.9,3.87,35.24
1909-07,56.31,20.1,27.2,34.3,14.8,5.82,37.98
1909-08,34.69,19.1,26.3,33.6,14.8,4.64,35.99
1909-09,23.29,13.3,21.8,30.3,9.6,3.01,31.7
1909-10,31.42,7.1,16.1,25.2,3.3,2.19,24.43
1909-11,96.78,4.2,12.4,20.7,0.9,1.74,18.33
1909-12,10.93,-5.4,1.5,8.3,-7.1,0.87,7.57
1910-01,3.43,-2.2,6.2,14.6,-5,1.21,12.53
1910-02,0.31,-5.2,4.7,14.7,-9.1,1.25,13.65
1910-03,5.86,4.8,14.7,24.6,-2.8,2.99,26.05
1910-04,33.89,6.8,16.2,25.6,0.5,3.04,26.61
1910-05,42.48,10.9,19,27.2,5.8,3.39,27.27
1910-06,26.05,17.2,25.8,34.4,11.5,5.16,41.28
1910-07,38.89,19,27,35.1,13.6,5.58,41.55
1910-08,49.56,18.6,26,33.5,14.5,4.41,36.11
1910-09,13.87,15.6,24.2,32.9,10.5,4.25,37.51
1910-10,18.78,6.8,16.4,26,2.8,2.23,26.51
1910-11,8.99,1.4,10.6,19.7,-2.8,1.74,18.33
1910-12,3.1,-3.2,5.4,14,-6.3,1.2,12.43
1911-01,7.59,0,8.7,17.4,-3.7,1.5,15.59
1911-02,108.76,0.3,6.7,13.1,0.2,0.62,9.26
1911-03,4.51,4,12.8,21.6,-1.9,2.46,20.62
1911-04,56.54,7.8,15.7,23.6,3.3,2.6,21.87
1911-05,33.32,12.7,20.5,28.3,6.8,4.09,28.93
1911-06,8.57,18.2,26.7,35.1,11.7,6.07,43.67
1911-07,97.06,18.9,25.4,32,15.8,3.73,30.28
1911-08,13.95,18.1,26,33.9,13.7,4.41,37.87
1911-09,40.75,16.8,24.8,32.7,12.3,4.19,35.82
1911-10,31.58,7.3,15.8,24.2,4.3,1.95,22.24
1911-11,8.23,-1,7.5,15.9,-4.3,1.35,13.89
1911-12,41.47,-4.2,2,8.3,-4.5,0.62,6.82
1912-01,0.56,-6.9,2.3,11.6,-9.5,0.95,10.88
1912-02,32.97,-3.7,4.4,12.6,-5.7,0.95,10.82
1912-03,15.98,-0.2,7.7,15.5,-3.2,1.36,13.08
1912-04,29.62,5.9,14.6,23.3,0.7,2.56,22.44
1912-05,40.87,12.1,21,29.9,6.1,3.98,33.18
1912-06,33.99,14.8,23.3,31.8,11.1,3.36,34.22
1912-07,60.14,19.5,27.2,35,14.2,5.56,40.67
1912-08,64.64,18.7,26.1,33.4,14.9,4.28,35.51
1912-09,76.24,13,20.4,27.8,10.9,1.99,24.68
1912-10,50.72,8.3,16.3,24.3,5.4,1.96,21.84
1912-11,1.86,0,9,18.1,-3.9,1.58,16.36
1912-12,12.1,-3.8,3.4,10.7,-5.8,0.96,9.1
1913-01,2.02,-5,3.9,12.8,-7.5,1.03,11.69
1913-02,8.27,-4.2,3.4,11.1,-5.7,0.88,9.4
1913-03,27.02,-0.2,8.4,17.1,-4.5,1.65,15.17
1913-04,47.42,6.4,15.5,24.7,0.9,2.7,24.79
1913-05,23.25,13,21.8,30.6,6.1,4.66,34.94
1913-06,142.77,16.7,22.9,29.2,14.6,2.43,24.47
1913-07,26.42,18.4,26.2,33.9,13.6,4.92,38.09
1913-08,11.18,18.2,26.6,34.9,13.6,4.64,40.98
1913-09,106.86,12.7,20.1,27.6,10.9,1.81,24.19
1913-10,44.68,7.3,14.7,22.2,4.7,1.76,18.62
1913-11,51.95,5.5,11.7,18,4.2,1.12,12.75
1913-12,48.3,-3,2.9,8.9,-2.7,0.5,6.61
1914-01,3.71,0,9,18,-3.8,1.58,16.29
1914-02,3.11,-4.4,5.7,15.8,-8.4,1.29,14.97
1914-03,7.82,0.2,10.2,20.3,-5.8,2.04,20.12
1914-04,42.15,6.5,15.2,23.9,1.4,2.58,23.29
1914-05,112.96,12.9,18.6,24.3,10.6,2.16,18.09
1914-06,81.12,17.6,24.3,31.1,13.9,3.65,29.87
1914-07,125.98,18.8,25.9,32.9,15.6,3.62,33.07
1914-08,117.41,17.8,24.8,31.8,15,3.07,30.47
1914-09,17.22,13.9,21.9,29.9,10.7,2.96,29.39
1914-10,146.98,7.2,15,22.8,5.8,1.25,18.84
1914-11,13.49,2.9,10.7,18.5,-0.1,1.51,15.43
1914-12,38.68,-4.1,2.1,8.2,-4.2,0.61,6.74
1915-01,3.97,-5,3,10.9,-6.3,0.81,9.35
1915-02,58.37,-1.7,6.8,15.3,-3.2,0.94,12.68
1915-03,46.92,-2,4.6,11.2,-2.4,0.68,8.45
1915-04,159.78,7.4,14.5,21.6,5,1.68,17.31
1915-05,37.69,10,17.9,25.9,5.2,3.01,24.78
